Vessel No.,Radius at each grid point [m],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.000344814,0.000346547,0.000352855,0.000351764,0.000338303,0.000313289,0.000301124,0.000273917,0.000261334,0.000270714,0.000299092,0.000333417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.000292289,0.000292289,0.000292289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.00066344,0.000674611,0.000678065,0.000651812,0.000643383,0.00058431,0.00051426,0.000537614,0.000519739,0.000531205,0.0006099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
