cycle no,q[0],v[0],q[1],v[1],q[2],v[2],q[3],v[3],q[4],v[4],q[5],v[5],q[6],v[6],q[7],v[7],q[8],v[8],q[9],v[9],q[10],v[10],q[11],v[11],q[12],v[12],q[13],v[13],q[14],v[14],q[15],v[15],q[16],v[16],q[17],v[17],q[18],v[18],q[19],v[19],Qtree0d[58],Vtree0d[58],Qtree0d[61],Vtree0d[61],Qtree0d[63],Vtree0d[63],Qtree0d[65],Vtree0d[65],Qtree0d[67],Vtree0d[67],Qtree0d[70],Vtree0d[70],Qtree0d[74],Vtree0d[74],Qtree0d[75],Vtree0d[75],Qtree0d[78],Vtree0d[78],Qtree0d[79],Vtree0d[79],Qtree0d[80],Vtree0d[80],Qtree0d[81],Vtree0d[81],Qtree0d[82],Vtree0d[82],Qtree0d[83],Vtree0d[83],Qtree0d[14],Vtree0d[14],Qtree0d[26],Vtree0d[26],Qtree0d[28],Vtree0d[28],Qtree0d[30],Vtree0d[30],Qtree0d[32],Vtree0d[32],Qtree0d[8],Vtree0d[8],Qtree0d[19],Vtree0d[19],Qtree0d[22],Vtree0d[22],Qtree0d[43],Vtree0d[43],Qtree0d[44],Vtree0d[44],Qtree0d[45],Vtree0d[45],Qtree0d[46],Vtree0d[46],Qtree0d[23],Vtree0d[23],Qtree0d[24],Vtree0d[24],Qtree0d[36],Vtree0d[36],Qtree0d[51],Vtree0d[51],Qtree0d[37],Vtree0d[37],Qtree0d[52],Vtree0d[52],Qtree0d[41],Vtree0d[41],Qtree0d[42],Vtree0d[42],Qtree0d[54],Vtree0d[54],Qtree0d[55],Vtree0d[55]
1,28.381369370943965,43.31703595187216,79.51190540635709,68.93451328606443,81.27950649536346,73.29648618845445,86.73080271995323,144.12937928545787,110.91238862358648,186.46646353647654,104.81296549329035,104.88485005327051,76.61040566791712,98.67528996175764,13.682572895753141,4.610814590901019,3.0788541046858287,7.187030667029752,8.892908963071294,4.6313670958219895,29.831621360224815,14.23892527242027,31.850571100871555,4.111960257843733,-19.726974477575723,1.2577049885045009,-10.008489211094743,10.087172066287525,8.049506338827674,11.37026484868578,67.45505689653683,30.935812058609113,78.37867316560222,11.656121088243522,0.0,5.342865350731722,0.11154230171808827,2.6071628690475377,0.20771347005234797,2.602480945921608,2.124700229121941,2.9762200728723305,4.379079059202825,6.1118645610190985,2.190312765865828,3.0473037182836,2.180438046238967,3.0380797974913865,4.883239633388604,6.58367287700441,2.131049267411412,2.982152512275537,0.3382115876205317,0.48768825043694924,0.3387021437234724,0.48814695452412243,0.4048313882643568,0.5842824412524017,0.4054147900086808,0.5848279802062222,0.4442677060089998,0.6211672387689902,0.4451053792392758,0.6219505080098907,0.44377708224814066,0.620708392829928,0.4446118262765114,0.6214889236121671,9.351884967695973,12.39391276894865,14.020141449986864,18.79346047665517,11.46849844274968,14.7875401389894,11.467233650858834,14.786436099261811,1.908976158772972,2.6955513547012733,2.4932777108953412,2.460895766610552,2.4929016788275615,2.460669774574297,3.6288168057079906,5.076967660592546,0.1484053659372879,0.2099328186786758,2.4241197231359797,2.750230191653526,2.42364673991454,2.7498813020569037,0.14838708440231335,0.20991434716502863,5.497767527131811,7.263393651780291,2.347192393640814,3.1989829043311224,2.373995952489661,2.995388918915902,2.373995952489661,2.995388918915902,3.8359346983062736,4.6331377385052726,3.8359346983062736,4.6331377385052726,3.539773903030742,4.613172529731956,1.5203840290682653,2.019570882708875,3.539773903030742,4.613172529731956,1.5203840290682653,2.019570882708875
2,42.81926599326173,48.974349984396575,40.7667026027807,54.38483260423737,43.4712703715968,68.43524206194455,51.542310314468466,132.28338161219557,76.87267901627345,162.98609806796753,85.20068812347274,96.0250580670146,101.19470241235838,99.28476512336856,19.142481459416047,4.6038291361627115,20.09874676655768,7.242753463183201,22.135821039865174,5.580373310927663,27.129672365547727,22.824985306444052,27.29823995100648,4.25020393783383,29.747749376693026,1.1121030800633231,31.065132694615638,10.886154378858885,35.85960659765627,16.5216282118207,75.7795319902211,79.83709326579435,76.87839417122083,14.195295230576871,0.0,5.3855320698005,0.1283910730831659,2.5011777861015827,0.2514013226468015,2.4953601991048657,1.895482537382031,2.645705961005824,3.953023617600178,5.475158030522072,1.986314198446542,2.739192843881635,1.9675009179968013,2.7216042724805667,4.720133882332128,6.192356745240187,1.9029153455895957,2.6526541669239116,0.26801433096156707,0.40210212225776293,0.26878580237112304,0.40282332610003424,0.3198118963938767,0.48083342348100433,0.32073188437550815,0.4816934732166473,0.39542134841664517,0.5515204504197775,0.3966650611353184,0.5526831079914825,0.3945669530054895,0.5507217049360739,0.39580731179572065,0.5518812274612092,8.927071000740076,12.02347122931051,13.471932167182112,18.305264552893615,10.776127926284857,14.200872490266512,10.774747853509979,14.199667094856935,1.8679544603537253,2.659413739590019,1.8082646438027536,1.9354721077080463,1.808086386134901,1.9353649439964804,3.546206203626649,5.00367744824936,0.1473305615000964,0.20187896338935243,2.0840809009063572,2.3861959863813627,2.0837901015577134,2.3859813325657546,0.14731700061033004,0.20186526081990627,5.188849515021391,6.997477457495467,2.2433164227242766,3.107507473294235,2.226767305649849,2.8755426176430716,2.226767305649849,2.8755426176430716,3.404597984088079,4.302306842378709,3.404597984088079,4.302306842378709,3.122800769073699,4.268693365403253,1.2914308411798068,1.8293428276917536,3.122800769073699,4.268693365403253,1.2914308411798068,1.8293428276917536
3,51.12249005929926,54.18010514435037,44.673394977490965,56.265609792851194,46.22037977190268,67.02830891118344,50.989569960721795,126.92129038310497,70.51265878085755,141.138961169845,76.8883457087891,86.70166661211947,88.03258228311519,91.04226168165202,16.706422203359814,4.578009194500442,17.18642132144672,7.792023984130957,18.24672828116624,6.976243970447126,19.500086012934517,26.25478972004836,18.81189119550836,3.689861098858387,37.30058257255816,0.8035196173408462,37.98006309516625,11.730687018262145,40.81164689259154,20.990447432497877,67.37721216066183,113.7919914738837,66.90599196520151,14.086752534517332,0.0,4.797868183799554,0.1017187303564292,2.392595001090112,0.19886325240923153,2.3872779141857974,0.9190831726729588,2.659343704395578,2.4053274347581675,5.487571710966189,1.1269880925296334,2.736379536082921,1.1917351981270699,2.73533195557956,2.2385685844651286,6.010508871556507,0.9156835225168952,2.663750605724977,0.24432536597785007,0.38192244224411515,0.24486567705266513,0.38252478851452826,0.2915055798063762,0.45642773919691254,0.2921521306899133,0.4571485154910355,0.36356603835460066,0.53676932686673,0.36437819684765826,0.5376747139177859,0.3627924540516306,0.535906848979413,0.3636030674801251,0.536810513650616,7.703500852508123,11.864409568941852,11.631988522198585,18.03153677838744,9.282243879131041,14.066297218933471,9.2811641612615,14.065156464087401,1.6158660595935868,2.6005771221745744,1.6004917844322373,1.881143917386238,1.6004493487184106,1.8811101476237637,3.0668376034691054,4.8967736366994,0.13409967926398175,0.19663557788113542,1.8743375130977906,2.3407306216656343,1.8742313832718944,2.3406325942318076,0.13409476027910505,0.19662977054662087,4.480005227620578,6.921030387102784,1.9397250065187603,3.063494504779738,1.921709123443072,2.848018802355308,1.921709123443072,2.848018802355308,2.938270137192063,4.286174329242803,2.938270137192063,4.286174329242803,2.724737158349574,4.237930584786092,1.1312783079256048,1.8142631825458149,2.724737158349574,4.237930584786092,1.1312783079256048,1.8142631825458149
4,55.52981463013344,57.23061016274721,50.880906364599284,59.08952139712735,51.77676801467216,66.54248626016253,54.592051909845914,124.20424068121207,67.91905538143408,125.30167394337931,71.99062666574872,80.5500340032356,78.98364258554103,85.60580795510548,14.760035320836483,4.549978776871654,15.178748270804222,8.141990465679374,16.14199171521096,7.8624458741733845,18.38361001761336,28.167084711122182,18.495783626072306,3.7160909896533356,43.00002876213434,0.7953585619567146,43.59510403040374,12.256199394804737,46.05127990213294,23.672028384805476,64.79914660269631,136.1434404928002,65.12562227056802,14.407617999589545,0.0,4.719650855834023,0.06935195809670289,2.314072976010236,0.13537975936531607,2.3098967906709182,0.9466625438188739,2.7145984291495733,2.4419118652692675,5.540140201293362,1.1454155749911088,2.764896087911228,1.209387287977798,2.760544472144793,2.2513104718730825,6.026964579973186,0.9437377267180702,2.7204199490034133,0.23643872554249123,0.37201962112746667,0.23690550288562823,0.3725400341604437,0.28204282561331356,0.4445460409084725,0.2826012480976338,0.4451686276655948,0.35497395714628727,0.5258592879703122,0.35566992000815956,0.5266352227258367,0.35420911277714984,0.5250065412419146,0.3549037263064253,0.5257809715519293,7.519698578737174,11.608588351870246,11.340426618591483,17.62685095541587,9.089800999669887,13.795103976116271,9.088837564861777,13.7940862307049,1.568184567778047,2.5331668462441006,1.5755281721404633,1.8552052298972685,1.5755349361622133,1.8552105436108246,2.977386754874102,4.771236750621292,0.13026460336838439,0.1917187210820004,1.8402282527966436,2.303128556868523,1.8401662096275622,2.30307124796774,0.13025978497713492,0.19171303159285538,4.382754742144563,6.7825170809394795,1.8928149540278916,2.9965603206432623,1.8817612346276775,2.792846360457156,1.8817612346276775,2.792846360457156,2.8999337807082926,4.225859425695217,2.8999337807082926,4.225859425695217,2.688252160704657,4.177257161811228,1.1194630240788863,1.7915830830493022,2.688252160704657,4.177257161811228,1.1194630240788863,1.7915830830493022
5,57.663098890596316,59.334015550155264,55.17159462596027,61.00313431252856,55.732474023884464,66.29941528277449,57.51118993387069,122.61121977790248,66.51277559886287,114.5767217165072,69.05659318949307,76.68133930051006,73.6591448409313,81.87839132524536,14.419255647035406,4.5330638843347995,14.601146164257615,8.387440665868878,15.014407072626089,8.49364295610492,15.83608211472814,29.85828537332345,15.632430975951557,3.5639048279489316,44.33854206039443,0.6930703989294642,44.599472388989184,12.6253780162109,45.78379074647993,25.65045122329195,56.21233888984833,150.99756869923763,55.26915575590672,13.655244192447837,0.0,4.096494247229074,0.04696615083341926,2.261065142190022,0.09149589684166978,2.257825805801798,0.7658107086439183,2.684581569510939,2.0570409498939513,5.460928616829819,0.9679537958135119,2.7221882580068133,1.0170425418332427,2.720454106786279,2.053088797555626,5.886472009868359,0.7639292404830311,2.6891688205324566,0.2022724488476766,0.3738926392944596,0.20262743428198937,0.3743830323394853,0.24137168782403956,0.4467978247791628,0.24179630551169862,0.44738440896108816,0.3002231403100785,0.5280958728837141,0.3007499827462855,0.5288236797137515,0.299614655962829,0.5272553073395916,0.3001404844696641,0.5279817134012569,6.325345100863701,11.533210550869365,9.552364817620637,17.48989205235157,7.620074777297706,13.745562474439128,7.61931489465809,13.744554426921358,1.3283258590602187,2.5003817165152475,1.2875419287735328,1.9124517196615918,1.2875215603569645,1.9124296647587238,2.5204516396759513,4.71227177100015,0.10967587241711683,0.1901617276586583,1.5178344471144594,2.340254457850111,1.5177688313699624,2.340175938493988,0.10967262068257833,0.19015706846021602,3.6843594301063947,6.749819466647796,1.5958154342379038,2.974622195192126,1.5808810484538214,2.783035498600221,1.5808810484538214,2.783035498600221,2.4346018057152023,4.235507355339063,2.4346018057152023,4.235507355339063,2.282231231969592,4.172723887648859,0.956755595407604,1.791096629654439,2.282231231969592,4.172723887648859,0.956755595407604,1.791096629654439
6,59.38832360187011,60.470580926095586,57.58441826836597,62.07301721655352,57.95769160864907,66.10954457930282,59.13882768903172,121.51331632329598,65.13650646169924,107.32053466254689,66.77510692662065,74.2290263709516,69.6521163768388,79.78646988832342,14.125567771367502,4.526932264800312,14.291172981815025,8.51915699444197,14.671605229518843,8.825922036628496,15.613876422827612,30.740005594325787,15.674822675395664,3.6017556655559675,46.152030854705025,0.6966825075785922,46.38815376685986,12.826954486386366,47.3640933506776,26.705425695811044,54.65694719543569,159.5886979073266,54.84520713528176,13.693806845191851,0.0,4.078856792155851,0.030816026751741565,2.2256396379433556,0.06005302856513489,2.223165382335485,0.7629768777098549,2.679654597719442,2.0473834539404328,5.446719454072311,0.9626497204217478,2.7132926662233063,1.0122038035107566,2.7131476850288023,2.031356721164354,5.841877463752947,0.7609506824414015,2.683797407600763,0.2056689760538671,0.3790873505604249,0.20602425318715759,0.3795781615078175,0.24549110818518416,0.4530928153327752,0.24591614505673223,0.45367999848348733,0.30336138829361464,0.5330392624964816,0.303885763288688,0.5337636795997778,0.30277204670699825,0.5322251017703635,0.3032954416416274,0.5329481649355209,6.319027501853237,11.513377813679677,9.53291653524748,17.446899453322946,7.6313775430717765,13.746963464887338,7.630657676121817,13.74600859633048,1.3214457389640017,2.488071488850374,1.3364764939029246,1.9680504424020822,1.3364686453487598,1.9680419749075344,2.5079840916047855,4.690002359739947,0.10938134579687937,0.18991488843780113,1.5455589546857456,2.3763413785516465,1.545501691229023,2.3762729473899413,0.10937735275071934,0.18990916753984818,3.687077045707307,6.7465407707106,1.5938512621825869,2.9688063557008935,1.5834367759433443,2.7833383453384553,1.5834367759433443,2.7833383453384553,2.4555661207748685,4.256467243992341,2.4555661207748685,4.256467243992341,2.300619087573735,4.191476762675133,0.9670912967017637,1.8021616563502303,2.300619087573735,4.191476762675133,0.9670912967017637,1.8021616563502303
7,59.82790275084369,61.129360438132146,59.28815778739717,62.67231874150431,59.52973430316273,65.99930316023159,60.29824102552022,120.81830323328528,64.33559884474415,102.48175398339404,65.35953742367056,72.65467304192649,67.22196407673674,78.37461415634994,14.303222224541134,4.531726723816153,14.306366630460802,8.5909338455595,14.304057796931648,9.018814722080496,14.280516288035335,31.298826914553832,14.143688240829107,3.498292148383108,45.683609143107674,0.6408566165395976,45.685896917765376,12.931972215794477,45.7398723059421,27.318575123896665,47.95226209110597,164.59623699061294,46.95886755452843,12.886183211913389,0.0,3.5658287600810814,0.02087928714965145,2.2020528796047807,0.04059393795488269,2.2000778185032166,0.7414801593656289,2.668813848535275,1.9832742739720284,5.4238769339016795,0.9342403844296732,2.7012436073406936,0.9799616953261157,2.7020723093124737,1.9928576744070954,5.808231911424618,0.7401623232036524,2.6725529067711484,0.17577222763229372,0.3912369887021402,0.17606838898501836,0.3917490240217527,0.20988850693772998,0.46768848011782177,0.21024283440263153,0.46830107834967594,0.25625772678270947,0.5478535818461444,0.25669203593408413,0.5486044636717461,0.2557909173947669,0.5470465427590652,0.25622444046576065,0.5477960654785138,5.355910053275895,11.688133766899314,8.090245454665942,17.69207793968115,6.447666463269697,13.989446708939573,6.447100374025639,13.988496426139408,1.127320540515425,2.511553608785196,1.0954888687352489,2.0694932669634243,1.0954636876689505,2.069456791709706,2.1383304271599797,4.736735365714553,0.09210217391104099,0.19274098290612876,1.2762254703174003,2.464148040752109,1.276163074516095,2.4640512854593837,0.092098692780193,0.1927348518487624,3.1232564090069372,6.85930139778624,1.3538019781563921,3.0120639039421877,1.3404960436133033,2.833154056547245,1.3404960436133033,2.833154056547245,2.0773355968146294,4.355559773190941,2.0773355968146294,4.355559773190941,1.9665363202961497,4.279925951010878,0.8314836465774933,1.8422361840144694,1.9665363202961497,4.279925951010878,0.8314836465774933,1.8422361840144694
8,60.304101045387206,61.21065368066738,59.96275778470267,62.784940201454724,60.13262085140537,65.8796109675238,60.665006726127096,120.26576871762083,63.277289112303706,99.21623629103166,63.91457064667174,71.66650896496849,64.97342034117023,77.88660134197184,14.275719589890825,4.545824748876109,14.295769211122373,8.590505270365936,14.331268183821388,9.017096027913876,14.420125345498297,31.29370128498254,14.453248398143153,3.5127137990528694,46.197643003064066,0.6519843342528086,46.22410569032068,12.934615713325043,46.28409504386025,27.35178409428693,47.440886328720715,166.02337271553972,47.57225564685188,12.83498897231361,0.0,3.6019961918628702,0.012926522942335341,2.1865524786329846,0.025173229781437236,2.185005280437931,0.7458903460733298,2.6904588844411657,1.9990586858411061,5.476782691796125,0.9416966845729993,2.727602401870532,0.988132804457002,2.7292243812353383,2.0107751071739925,5.869092899932453,0.7446969004644125,2.6946069866714186,0.18341678295332509,0.4059815760967078,0.18372913970977467,0.40652162168412376,0.2190975578525823,0.4854447395821045,0.21947146416447086,0.4860912010608433,0.2651065477967681,0.5649905920764204,0.26555936765088417,0.5657734884061423,0.26465058793028945,0.5642022751545586,0.2651026499774363,0.564983861303658,5.469591318793973,11.909134524250392,8.253950535165176,18.013876989339803,6.599110910236684,14.27780081163989,6.598564998576749,14.27688448282484,1.1468292619033955,2.551408992635425,1.1613331156407243,2.173255701909001,1.1613096285637587,2.173221770080785,2.1757889380885573,4.812755878478477,0.0939781624001515,0.19657822136261363,1.3282351459184412,2.553394438399236,1.3281724842205103,2.5532973676098316,0.09397390642648601,0.19657072617959598,3.1947982381407924,6.9974013880613555,1.3823642207663056,3.0685426196164522,1.372314653284864,2.8918266060932076,1.372314653284864,2.8918266060932076,2.140835639980538,4.467190482255234,2.140835639980538,4.467190482255234,2.0271577613313463,4.390041162491458,0.8597105966405612,1.8933773002798335,2.0271577613313463,4.390041162491458,0.8597105966405612,1.8933773002798335
9,59.947456544248176,61.09119744750844,60.402617868894104,62.67468511758729,60.51395811505497,65.79940981473413,60.86325745885696,119.89719644969865,62.57861820540857,97.0988572152249,62.9431570065603,71.0515274427577,63.56208210793765,77.63219407207495,14.357826353025649,4.566255606885648,14.264266679263114,8.563209252912785,14.031558708213657,8.957577762157566,13.389835915004602,31.09485479587084,13.234726351370867,3.3908749192131085,45.265682229593054,0.6055384717166423,45.12825649962519,12.890954004683602,44.55512251708648,27.18889462442087,42.58945840773958,165.85180740324842,41.693014078620486,12.116735648408325,0.0,3.211184191774919,0.008549202791089653,2.1766030526779208,0.016585395219085853,2.1752960556669687,0.7176509948762062,2.7243462525000943,1.9358971450391869,5.551300877978349,0.9092773607688974,2.7649582079336583,0.9556970441252721,2.767179167514353,1.9307032435245037,5.941392799030763,0.715858153562184,2.7291699334579813,0.1609662248721593,0.4247185232266584,0.1612308616860965,0.42528109444469536,0.19235714879217547,0.5079558315291248,0.19267406824897088,0.5086295454027009,0.2300786803023167,0.5881434138242134,0.23045739809605642,0.5889485013444027,0.2297089869496865,0.5873575286259164,0.23008712029400377,0.5881613736807355,4.744269998632161,12.265968107056425,7.166268203086442,18.536930222243868,5.710255821174677,14.733889882955587,5.709817183390827,14.732977109345573,0.9996476804098773,2.615728909324849,0.9866832979468163,2.3006008492581738,0.9866550435638248,2.300548086832203,1.895714587722511,4.936169507223217,0.08123986200814586,0.20240713965308854,1.1323251064880608,2.672807899901888,1.1322659572853906,2.672692264545359,0.08123636981467368,0.20239967916672866,2.7701103586660176,7.216434116044181,1.2010847021792141,3.159275906566833,1.1893427331984792,2.985122970879803,1.1893427331984792,2.985122970879803,1.855126376849635,4.63271016211087,1.855126376849635,4.63271016211087,1.7716671669068622,4.548719412294212,0.755028804804971,1.9647574519303326,1.7716671669068622,4.548719412294212,0.755028804804971,1.9647574519303326
10,59.79531503536778,60.6142295656584,60.22258606259273,62.275715106834205,60.30715390860875,65.69598284567523,60.56385593878123,119.55330027482556,61.59810128334081,95.6947962661699,61.79094612788125,70.69954445498047,62.00656530691049,77.92257138889941,14.28310505325018,4.591985637855495,14.222904396429573,8.490759376956671,14.066362868400544,8.774448374538729,13.662268475071448,30.53462145510983,13.677953138167219,3.3825950924105097,45.29745636077799,0.61993299444473,45.207713666106315,12.784273835393217,44.75268799707581,26.657739363888535,42.673025815768966,163.59614041924578,42.75444792542401,12.024512422022614,0.0,3.2699133639850113,0.004571983138517998,2.170404259581069,0.00890409014706743,2.1693253423338064,0.7339061598424665,2.7866256740821025,1.9831495069890273,5.686310415717497,0.9319078661379834,2.8332821242207396,0.9794252526461708,2.8354209973991824,1.9790133402290842,6.088991558721414,0.7325027245840348,2.792912926712028,0.16965162680069376,0.4451540089682,0.16992911152501225,0.4457439041006639,0.2028087416937103,0.532541389487439,0.20314119704537292,0.5332481451993234,0.24051441938578677,0.6126980208695538,0.24090740700639746,0.6135334586086365,0.24015028439039043,0.6119239253424096,0.24054270808691716,0.6127581642699504,4.903767357363882,12.644051010648901,7.401015763533251,19.09631213986721,5.913237713546045,15.210166037607694,5.91281322214179,15.209282769360883,1.0297680766816806,2.6890989889327446,1.0503016924720452,2.4303637517625307,1.0502728810078383,2.4303100152237125,1.9531921042162224,5.0754274821057965,0.08391441443912116,0.20880932068270613,1.1882227595427985,2.7931524140976474,1.188162412955052,2.793034506213618,0.08391035875443861,0.20880065670034897,2.8673839698099526,7.447045737356092,1.2414009822648762,3.256373750415578,1.231946855307042,3.082038134366148,1.231946855307042,3.082038134366148,1.932709269849452,4.804069133874981,1.932709269849452,4.804069133874981,1.847307818805646,4.719672443610639,0.7896047632523556,2.042855850456082,1.847307818805646,4.719672443610639,0.7896047632523556,2.042855850456082
