cycle no,1 Ascending aorta [ml/s],2 Aortic arch I [ml/s],3 Brachiocephalic [ml/s],4 R. subclavian I [ml/s],5 R. com. carotid [ml/s],6 R. vertebral [ml/s],7 R. subclavian II [ml/s],8 R. radius [ml/s],9 R. ulnar I [ml/s],10 Aortic arch II [ml/s],11 L. com. carotid [ml/s],12 Thoracic aorta I [ml/s],13 Thoracic aorta II [ml/s],14 Intercoastals [ml/s],15 L. subclavian I [ml/s],16 L. vertebral [ml/s],17 L. subclavian II [ml/s],18 L. ulnar I [ml/s],19 L. radius [ml/s],20 Celiac I [ml/s],21 Celiac II [ml/s],22 Hepatic [ml/s],23 Splenic [ml/s],24 Gastric [ml/s],25 Abdominal aorta I [ml/s],26 Sup. mesenteric [ml/s],27 Abdominal aorta II [ml/s],28 R. renal [ml/s],29 Abdominal aorta III [ml/s],30 L. renal [ml/s],31 Abdominal aorta IV [ml/s],32 Inf. mesenteric [ml/s],33 Abdominal aorta V [ml/s],34 R. com. iliac [ml/s],35 R. ext. iliac [ml/s],36 R. int. iliac [ml/s],37 R. deep femoral [ml/s],38 R. femoral [ml/s],39 R. ext. carotid I [ml/s],40 L. int. carotid I [ml/s],41 R. post. tibial [ml/s],42 R. ant. tibial [ml/s],43 R. interosseous [ml/s],44 R. ulnar II [ml/s],45 L. ulnar II [ml/s],46 L. interosseous [ml/s],47 R. int. carotid I [ml/s],48 L. ext. carotid I [ml/s],49 L. com. iliac [ml/s],50 L. ext. iliac [ml/s],51 L. int. iliac [ml/s],52 L. deep femoral [ml/s],53 L. femoral [ml/s],54 L. post. tibial [ml/s],55 L. ant. tibial [ml/s],56 Basilar [ml/s],57 R. PCA I [ml/s],58 R. PCA II [ml/s],59 R. PCoA [ml/s],60 R. int. carotid II [ml/s],61 R. MCA [ml/s],62 R. ACA I [ml/s],63 R. ACA II [ml/s],64 ACoA [ml/s],65 L. ACA II [ml/s],66 L. ACA I [ml/s],67 L. MCA [ml/s],68 L. int. carotid II [ml/s],69 L. PCoA [ml/s],70 L. PCA II [ml/s],71 L. PCA I [ml/s],72 L. ext. carotid II [ml/s],73 R. ext. carotid II [ml/s],74 L. sup. thy. asc. ph. lyng. fac. occ. [ml/s],75 R. sup. thy. asc. ph. lyng. fac. occ. [ml/s],76 L. superf. temp. [ml/s],77 R. superf. temp. [ml/s],78 L. maxillary [ml/s],79 R. maxillary [ml/s],80 L. superf. temp. fron. bran. [ml/s],81 R. superf. temp. fron. bran. [ml/s],82 L. superf. temp. pari. bran. [ml/s],83 R. superf. temp. pari. bran. [ml/s]
11,60.79175371079054,56.51310114479847,4.05579384540582,3.0782219314081556,0.9424071762737909,0.5526385420745114,2.467505350228221,1.1147664244578432,1.3232715970232065,49.80965835429538,6.449500948164191,45.38173298343112,39.99243541466285,4.995007529883458,4.125136239062274,1.5970519229618803,2.467424347696815,1.3232190948616873,1.1147406101089268,6.197438781806927,4.207348044683518,1.9794707632799295,2.931946380350408,1.2679314639999428,33.507145812819566,7.53231963806291,25.864047334659972,6.037597540800588,19.783279624452806,6.037269033885345,13.583648698357383,1.04303755560695,12.368442395047666,6.142831552661614,4.852196302940303,1.2559711344043478,1.9961506731207421,2.8056787165952897,0.9159621374219254,5.513452277006046,1.9310158676842772,0.8334973859748206,0.08508092747584875,1.2332777442996903,1.233229181797344,0.08507734784586235,0.013342181164594527,0.9144221942285243,6.142831552661614,4.852196302940303,1.2559711344043478,1.9961506731207421,2.8056787165952897,1.9310158676842772,0.8334973859748206,2.1388439734223446,2.27777012620845,0.7732809777827638,-1.491323723953951,1.4932066713057988,2.0385248947782153,-0.5450480945990099,0.9920061839490236,-1.5385971665798435,1.0219793838608404,2.561918109790363,2.0636013118380174,4.620809472025889,0.8977102892645202,0.7907169405305214,-0.10255933702114688,0.7277862493107398,0.7288344219940386,0.18240884362218096,0.18267365723938217,0.5057894933379212,0.5065158872051063,0.21840720101094202,0.2187249510981147,0.2520687771408158,0.25243112678058227,0.25175650654471654,0.25211844428306135
12,59.615107122226945,55.48644302242388,3.9699510587026956,3.0183889244836846,0.9265740204012994,0.563383501399045,2.41361035607329,1.0953653197518345,1.2975654111226795,48.721909636099575,6.583629973053621,44.412889631462306,39.193552780247416,4.9385484289142125,4.093376301970247,1.6367679066210952,2.413487960015928,1.2974876549035013,1.0953213248500824,6.127473880305096,4.153556733574623,1.9663691589773968,2.8946267925581552,1.2536316718106622,32.861103673696505,7.455249057640982,25.326986118590263,5.958408036436117,19.337845739928735,5.958052615064246,13.264206386116939,1.0365944840621735,12.105067422996378,6.023089980301568,4.758294626886369,1.2401781847959392,1.9657299175509713,2.756936294514729,0.9018766718932857,5.667588382299789,1.9049440539612512,0.8232997519661769,0.08433089192086983,1.209856856530635,1.2097833803586848,0.08432679296421,0.015592006204498639,0.900392645130319,6.023089980301568,4.758294626886369,1.2401781847959392,1.9657299175509713,2.756936294514729,1.9049440539612512,0.8232997519661769,2.1914086095609857,2.3283618674539874,0.796690276759158,-1.5198892568483053,1.5260606878751324,2.0952968973101735,-0.5686949778565924,1.018948890084041,-1.5893566870816045,1.049652351706571,2.6403905885668353,2.124978415028497,4.760282225254795,0.9179753262792827,0.8139190001861317,-0.09970844094956206,0.7167014383881137,0.7177238381358286,0.18070046443988588,0.18095967654582135,0.49773286216349605,0.49844276676390237,0.21642241518381042,0.21673351804320587,0.24832658902661947,0.2486813490601809,0.24802782146876498,0.24838218344203086
13,58.750692880390794,54.604895382338306,3.926516820835646,2.9737546801372092,0.9182077369441346,0.5401144098301853,2.3764462663847445,1.077638600520848,1.2700431182570389,47.96465698926963,6.3903412193283256,43.65161469768621,38.47115531062858,4.79246713522164,4.015076186595398,1.5790833614048596,2.3763713810462823,1.2699948578629006,1.0776129732480875,5.950695744586257,4.039260014097094,1.9010083924062313,2.814469810260182,1.217457276311309,32.23720151137986,7.227890470840497,24.900315391949583,5.7904704470879595,19.067369935071653,5.790187600947297,13.117421478162523,1.001655519691102,11.946361373581773,5.932471191229885,4.692941482387161,1.2054993411347839,1.9218291166686747,2.7217367973035005,0.8920187283814986,5.478297427496894,1.8703072465449693,0.8112715291905611,0.08166312423524232,1.1836289825527893,1.1835838617610035,0.08166012889759278,0.013319399099237447,0.8906846882417799,5.932471191229885,4.692941482387161,1.2054993411347839,1.9218291166686747,2.7217367973035005,1.8703072465449693,0.8112715291905611,2.1083071558062416,2.2389666747170818,0.7667774427183921,-1.4627860316222718,1.463431545777698,2.0293452476669818,-0.5657369698612053,0.9823808455740222,-1.550207835010093,1.0151068681590032,2.5668736350622385,2.0445274812411935,4.60720669277022,0.8805194657307719,0.78097689693107,-0.095312080540912,0.7075550084663642,0.7084410604732413,0.17897810450385992,0.17920572427204953,0.4896154894387472,0.4902266486543765,0.21441437547528827,0.21468769503659213,0.2439833585861128,0.2442886816673256,0.24371329878640463,0.24401832698575057
14,57.80474364024928,53.781304862264285,3.861329090120241,2.929061429951582,0.9067769271082002,0.546948238160102,2.3397534482116327,1.0653697848790795,1.253314601359265,47.10353016488989,6.4929830271254,42.8921872950194,37.85232349943373,4.753036825898229,3.9910553048576207,1.6074101053504692,2.339645460577234,1.2532466579945203,1.0653303905578686,5.900520202319362,4.001160793056091,1.8916638158814294,2.7884232431320375,1.2073332264395424,31.742412520854845,7.173994799422821,24.487859004523237,5.735744606859026,18.72072285188122,5.735444908174939,12.86720172895636,0.9970406132284677,11.744973673157647,5.84241565754087,4.622576542148934,1.194737163018912,1.9010368406763243,2.6852158409836213,0.8821951604894394,5.596125114099603,1.8519719175133185,0.8040024313462897,0.08118298908856811,1.1686987007332412,1.168634488747675,0.08117940778535766,0.015561971386466913,0.8808727199251142,5.84241565754087,4.622576542148934,1.194737163018912,1.9010368406763243,2.6852158409836213,1.8519719175133185,0.8040024313462897,2.145433005943026,2.2733867499699203,0.7838893819668535,-1.481672662700883,1.4867289034585913,2.0729164354854226,-0.5857277621330106,1.0024225248626655,-1.5904111538399834,1.036104872735132,2.6281116950006695,2.0936634228059456,4.717270442984721,0.8936499702367732,0.7975580557150402,-0.09198513663836058,0.699935678900536,0.7008285918636903,0.17788895055653461,0.17811697203561644,0.4841837595959767,0.4848017757842592,0.21315375473077994,0.21342751846863042,0.24152047055749182,0.24182934207324502,0.24125929143230687,0.24156784140149426
15,57.10221405551202,53.08918560714829,3.821875669073307,2.890513124083976,0.9012970643075449,0.522465683887555,2.318092232366753,1.0553757833278863,1.2377805215467172,46.57890546905274,6.292397737514004,42.40302627279357,37.3970662006102,4.6677120553856355,3.916104593732941,1.5461708778628591,2.3180216421909234,1.237735020169099,1.0553507182703519,5.796190667849729,3.933971214894197,1.8531476934918272,2.7415326078980655,1.186059634296074,31.353929673730402,7.041099612199591,24.217819920359748,5.63792325556476,18.542871825877796,5.6376661354416475,12.765933636651923,0.9764035765895646,11.64185466338624,5.785451815511462,4.581179180445933,1.1746692316028011,1.8755087574615126,2.662767442281339,0.8763752287115937,5.398456423423757,1.8313147558726444,0.7966987359057385,0.07966866283021863,1.154020976255303,1.1539780877425228,0.07966605499776605,0.013964365876020292,0.8751912980747513,5.785451815511462,4.581179180445933,1.1746692316028011,1.8755087574615126,2.662767442281339,1.8313147558726444,0.7966987359057385,2.0586501068440093,2.179158779189722,0.7537346212576447,-1.4200228453197712,1.42138133052467,2.0022778250995894,-0.5806815241707898,0.9642145380745331,-1.5474798107328671,0.9993681961818575,2.5485766766807187,2.0139022165373177,4.558672693392112,0.8548188159466213,0.7644745944869479,-0.08641271707789079,0.6946517482180765,0.6954259589182201,0.17693555960734028,0.17713641556598805,0.4795402191041343,0.4800731819395358,0.21204331404857513,0.21228460060133716,0.23906105963922236,0.2393276880292673,0.2388158416948177,0.23908223641711174
16,56.3726902410557,52.45458794249331,3.774265309149392,2.85817638275707,0.8935176028386966,0.5254313671106325,2.295041916334232,1.048450117159433,1.227935820876371,45.934243015168235,6.356353303749684,41.84260753040412,36.94615201313117,4.641938872975747,3.8961574927005262,1.5622141950529307,2.2949478902135194,1.2278766539608217,1.0484156922630488,5.762095461810988,3.908787358341847,1.8464910596382884,2.724674340555884,1.1793238494587892,30.99824721805512,7.005517404353502,23.921250427661192,5.6029923715241905,18.290404036164773,5.602727118868965,12.582898773273195,0.9730661600133768,11.498741673985345,5.722691942951451,4.532485674275133,1.1679677991785093,1.8627300098193316,2.6375816962568597,0.8700154688343901,5.473259940543504,1.8196576749999052,0.7920358838024427,0.07937177602824641,1.1455304556117683,1.1454745300001676,0.07936864069655286,0.01589235160653291,0.8688180032234102,5.722691942951451,4.532485674275133,1.1679677991785093,1.8627300098193316,2.6375816962568597,1.8196576749999052,0.7920358838024427,2.0793425076880214,2.1970184505132435,0.7639299129903473,-1.4292175137988274,1.4345035062570601,2.0304848055900018,-0.5955090880024112,0.9765088459063689,-1.574751596669123,1.0126852464960223,2.5891940539575105,2.0467793358457724,4.631937020648766,0.8609789338122742,0.7739542251994095,-0.08323071787183196,0.6898235807776104,0.6906214132536831,0.1763043207248861,0.17650888735117168,0.4762045537764553,0.4767559713966919,0.21131553830906596,0.21156119471226761,0.23760083274257832,0.2378764871023855,0.23736093313719406,0.2376363114252053
17,55.83664638600508,51.94973525244588,3.741049917475013,2.8277210094441516,0.8904504201702524,0.5040504054736823,2.2853957307415276,1.0446081309865274,1.221856513853781,45.60072242641078,6.182710546993877,41.56911020196808,36.704780128680405,4.606214360085578,3.833371863226354,1.5084868545617245,2.285327608661391,1.2218124646764454,1.0445835103151453,5.717165591797964,3.8801328915467597,1.830122279164707,2.7049838951577647,1.1702905886985604,30.799169461933015,6.949887464045785,23.776788257105668,5.562214163745178,18.18632390294439,5.561969110739146,12.51808250057734,0.9642599701999779,11.441141192543256,5.69350982906802,4.511128647104104,1.159833598094521,1.8523599694459212,2.626130421625141,0.8674598554677497,5.301832314104983,1.8109197699311124,0.7888867380430589,0.07878651134858522,1.1399838117278118,1.139942079779096,0.0787841203119474,0.015078410242546931,0.8663721755846391,5.69350982906802,4.511128647104104,1.159833598094521,1.8523599694459212,2.626130421625141,1.8109197699311124,0.7888867380430589,2.0041184476498173,2.1146316563043484,0.7386455142129237,-1.3742248574856368,1.3777816375551244,1.9683255187861919,-0.5901880029345662,0.9434476637477941,-1.536607242043762,0.9804933913985621,2.518939719418693,1.979949730014969,4.495305056694022,0.8275016390158407,0.746275092548677,-0.07762348749504332,0.68766240670731,0.6883715495451636,0.1759820222079976,0.1761666249606884,0.4743811582658809,0.4748694617413408,0.210943650549184,0.21116545724908406,0.23667635805169165,0.2369208878572184,0.23644252355465137,0.23668684477999213
18,55.331474070896945,51.51052055160567,3.7105146410573435,2.8070661742342367,0.8861747183083942,0.5036265115731948,2.274319541596575,1.0422077553420108,1.2178160368385587,45.176777464078036,6.2077917760280075,41.20961782860739,36.42131650974747,4.592872751233023,3.817060301715454,1.5129239353044521,2.2742378118247166,1.2177642550204384,1.0421780057522914,5.698086486112519,3.866794310911582,1.826064750860944,2.6964394885829157,1.1666813810548273,30.580554157303723,6.931084667215095,23.594587357453825,5.544999770141914,18.0282009127236,5.544753451523263,12.402992603526721,0.9621746561644863,11.355514344512006,5.657274988676654,4.483480141746205,1.156741022453846,1.8467343023780123,2.6120789753774196,0.864322287183968,5.33344122379562,1.805497884163044,0.786748586434316,0.07864387187839648,1.136852119220322,1.1368031791225395,0.07864108610660751,0.016538626056445443,0.8632115890063222,5.657274988676654,4.483480141746205,1.156741022453846,1.8467343023780123,2.6120789753774196,1.805497884163044,0.786748586434316,2.0094312800524605,2.117477596408096,0.7421326001652794,-1.3748726296156417,1.3815136619895312,1.9811581498155417,-0.5990838830745346,0.9481974837653615,-1.550366133157771,0.986205518079791,2.53842801405069,1.9957095430558676,4.530407837242915,0.8275227927448323,0.748989017977156,-0.07506233057205455,0.6853925763746421,0.6861292057818414,0.17577556052829926,0.17596482394916668,0.47291313028233345,0.4734220934563864,0.2107121069308443,0.21093941993486423,0.236096088492915,0.23635061211740335,0.2358649055692335,0.23611917879337824
19,54.973104003240095,51.194852852032774,3.68625075878934,2.786581451331698,0.8853141747100987,0.4877216155767386,2.2744864507526805,1.0434074831306586,1.2192181886454905,45.01021773956351,6.079689204454475,41.11305768420399,36.35413965974852,4.596115415777155,3.772118426374843,1.4728003297021528,2.2744194551416883,1.219174687995816,1.0433831733643455,5.700018439186032,3.868585202116563,1.827080789845447,2.6982151978970133,1.1673113767874148,30.535263179474363,6.936115291781465,23.553428949942592,5.549117706288909,17.98649525398508,5.548875291991088,12.370596260881953,0.9626687738290284,11.336865243892122,5.651371678279005,4.4791816896101135,1.1579922268800253,1.8485090715310784,2.61015628880857,0.8645330385106598,5.206749569226509,1.8065857121176712,0.7871323472232038,0.07877922427352356,1.1385216325568344,1.1384803194316293,0.07877692255438726,0.016446988887839322,0.8634965759420984,5.651371678279005,4.4791816896101135,1.1579922268800253,1.8485090715310784,2.61015628880857,1.8065857121176712,0.7871323472232038,1.954012960073162,2.056154523063307,0.7242426560180037,-1.333008027339846,1.3396870829310494,1.9346348955434642,-0.5943881986951501,0.9239091133199596,-1.5215212333918238,0.9622287727364673,2.4856378864177815,1.9480854945003458,4.430194820876662,0.8029878580083483,0.7294468333234747,-0.07024559684616863,0.6858173854397349,0.6864990206857223,0.1759903677971622,0.176167553852065,0.4733742898695695,0.47384439457944993,0.2109717327887492,0.2111846372360916,0.23640811410136953,0.2366436470835004,0.2361756840747017,0.2364110114357275
20,54.691111724613336,50.94961732080521,3.6720018021123506,2.776979561951988,0.8842252013093075,0.4848005049568049,2.27361041860222,1.0447379432232329,1.2198988864909248,44.798451806527275,6.07186302446141,40.94382584823905,36.22740403595132,4.593451188202981,3.7601769535240295,1.4678687513215942,2.273538648012137,1.2198528654216207,1.0447121830439918,5.694212784843365,3.8654831689905436,1.8254431668545972,2.696752559812374,1.1664207596296194,30.443412773606152,6.931849981022611,23.47703002399385,5.546855022440476,17.91671803043468,5.5466161608533175,12.319475772685998,0.9617690463788553,11.304028920050854,5.63912753452781,4.470502433267351,1.157903475995582,1.848829713912114,2.6061703506144775,0.8642461615954607,5.201386528786468,1.806513990422904,0.7872084785522401,0.07876516014912784,1.139680763604062,1.139637291953473,0.07876262215203586,0.017360199380428553,0.8631871578397339,5.63912753452781,4.470502433267351,1.157903475995582,1.848829713912114,2.6061703506144775,1.806513990422904,0.7872084785522401,1.9470196016634196,2.0473837515439683,0.7221294346642755,-1.3272703043656124,1.335993374521591,1.9341942706790571,-0.5975039580786926,0.9223424416200507,-1.5231387051304188,0.9614537241766786,2.4864856703923666,1.9487654357444157,4.431657513639494,0.7983872871949214,0.726622751972916,-0.06857913353693447,0.6857737235596625,0.6864786844823497,0.1761593617372034,0.17634061608135648,0.47348205829816814,0.4739693004190724,0.21118048320239974,0.2113981994425732,0.23655800112788933,0.23680175053571384,0.23632632604371634,0.2365698372515062
21,54.50799407237428,50.810865628932916,3.658095406651574,2.7669546396943434,0.8851544172502533,0.4752749318578911,2.2809875218188465,1.0495598365261787,1.2264791307101444,44.7702391050544,5.996028480271038,40.98204995784878,36.28973343575917,4.623256279157083,3.7351440053577374,1.4437215790482925,2.28092072875217,1.2264355721698947,1.0495357405499706,5.728280204326835,3.88818874528308,1.8382477293257202,2.713231764265973,1.1736634527221057,30.511036907942227,6.978129061539043,23.51351818096615,5.581692890456038,17.924269876991847,5.581446944685568,12.314398831621025,0.9685748156958898,11.315691668013782,5.6506146168596105,4.4790733427288565,1.1655318531485388,1.8589905040446513,2.6114372834755453,0.8664924337653113,5.12610222700651,1.8145076324478548,0.7901242825014487,0.0793806834392811,1.1463155517581993,1.1462741749460132,0.07937838154126226,0.01781037313631001,0.8654720128318916,5.6506146168596105,4.4790733427288565,1.1655318531485388,1.8589905040446513,2.6114372834755453,1.8145076324478548,0.7901242825014487,1.9143923797877878,2.010604508521404,0.7123787511926033,-1.3011723253671186,1.3112271672175257,1.9059401092468176,-0.5939328244571782,0.9080552302280585,-1.5053251849662475,0.9470263112639777,2.454234496317512,1.9221714595987942,4.372800515715771,0.7840573618902046,0.7160001220428519,-0.06501084450577306,0.6880446953344632,0.6887262815292348,0.1767581403211308,0.17693456703716307,0.475531185533555,0.47600218803818023,0.2118923354164414,0.21210431560586734,0.23771955227322497,0.2379555396256438,0.23748192990982103,0.2377177011406046
22,54.42457171116146,50.73783898972092,3.657662269351237,2.7667351998147898,0.8865145710030616,0.47106051840495394,2.2875419998241244,1.053426378183781,1.2303819495894333,44.73839610434806,5.966197340669482,40.97066034557019,36.29098631945523,4.628241459533152,3.72823240478655,1.432960579020136,2.2874772396412912,1.230339827889829,1.0534035870252476,5.732374721141046,3.892532686448694,1.8384678911590262,2.7168153173008283,1.1747515329033626,30.521060901989234,6.98434200221195,23.522275515536098,5.589976307287545,17.926670774044542,5.589736581397512,12.315759034656812,0.9685979559450165,11.324709191136582,5.656964722839865,4.4849782222716055,1.1675042222325602,1.8633841974238392,2.6151184451564373,0.8682964684721195,5.095453672584404,1.8181795686860514,0.7917565404476044,0.07945523895377755,1.150325093010653,1.1502853403098174,0.07945284885753853,0.018191347814251423,0.8672589362276056,5.656964722839865,4.4849782222716055,1.1675042222325602,1.8633841974238392,2.6151184451564373,1.8181795686860514,0.7917565404476044,1.899834014408286,1.9950868830468946,0.7065878207345526,-1.2919484789436384,1.3029899686164959,1.8962216185084932,-0.5923841653393918,0.9022865495918895,-1.498032453441268,0.9418025899645596,2.4417135836606665,1.912136698642845,4.350246167895024,0.7769182476746943,0.7096593406356482,-0.06428996187246944,0.6895988665968257,0.6902959863095303,0.17718326538564966,0.17736244104121082,0.4767337732579831,0.4772158965063795,0.212401008739023,0.21261624038039517,0.23836145906300127,0.2386027091726914,0.2381233489554568,0.2383643627306493
23,54.391703661914825,50.742504489806386,3.653461559774625,2.765811105100155,0.8884989447599612,0.46764349196746435,2.2986706144681905,1.059978012315466,1.239365544024555,44.80726062248891,5.939977452839543,41.0915096039646,36.428486261187786,4.670591070090914,3.72156005295594,1.424215274150119,2.298603327476703,1.2393215133216773,1.0599540233997207,5.781887767323999,3.9252586671260064,1.8568331661328499,2.740266321376703,1.1851392158008975,30.652128475473145,7.0500453236596226,23.60421358910926,5.639366267423722,17.965678258386802,5.639113408351941,12.329691124861005,0.9783869670608154,11.354625719984364,5.678113844249489,4.500707296892611,1.17808001746475,1.8774479273116806,2.6242890292860515,0.8715355570023247,5.0691047579584385,1.8294242959808187,0.7958704087683062,0.08028180708018424,1.1592176107088048,1.1591758415433913,0.08027944233995453,0.018935845247470003,0.8705056266616344,5.678113844249489,4.500707296892611,1.17808001746475,1.8774479273116806,2.6242890292860515,1.8294242959808187,0.7958704087683062,1.888832741325774,1.981757052192188,0.7043553287362724,-1.2811732802163904,1.2942078326975093,1.8854260152836424,-0.5902446267175453,0.897420739795346,-1.4909982720964312,0.9364604963703452,2.429300030260966,1.9048746962269345,4.33041364102179,0.7722320457316683,0.7072582457934603,-0.06209345884612529,0.6927250384741693,0.6934243790103607,0.17794350847800097,0.1781236034994791,0.479495378369175,0.47997949767675363,0.2133022770685267,0.21351863993898423,0.23989314813146748,0.24013562965190957,0.23964701754737658,0.23988926523560689
24,54.45743250673332,50.79859674091563,3.6625433399407723,2.7720755834351687,0.8912286652789627,0.46340291417443397,2.3090198300782436,1.0648503453962885,1.2446760327345125,44.90132427991111,5.901375418453472,41.18681716741701,36.51397674076744,4.679419910128789,3.719561101900769,1.411703589407131,2.3089587592096303,1.2446358253576493,1.0648292714926069,5.791429419210692,3.933502471577745,1.8581023611660341,2.746366497292236,1.1872593284346726,30.72735010702372,7.061570987615963,23.667626290104096,5.652783311210372,18.015562771846486,5.65253729299177,12.365733186570177,0.9789421116593443,11.38966165864579,5.695519991647346,4.515113341561592,1.1809802971782117,1.883646467213234,2.6323034137010572,0.8743773248384121,5.027643596827277,1.8348054166342735,0.7981934574118283,0.08039570064786566,1.1643662308730958,1.1643283237296493,0.08039336249039472,0.01888293707301393,0.8733371544626638,5.695519991647346,4.515113341561592,1.1809802971782117,1.883646467213234,2.6323034137010572,1.8348054166342735,0.7981934574118283,1.8721151132129612,1.9648315786319102,0.6972271972321732,-1.271496641247736,1.2846108525014581,1.8714473579689104,-0.5858562737744694,0.8899936127105013,-1.479172934933704,0.9293036119679536,2.4103076407857373,1.8896942122130553,4.296286892218393,0.7648038839653376,0.6998017259284117,-0.062162016482107854,0.6950339378704851,0.6957406071314057,0.17845540752291095,0.17863682789713756,0.4811838455527515,0.48167292112780785,0.21391039276663878,0.21412832148930466,0.2407322162777721,0.24097697004464266,0.24048490328135227,0.2407294150063296
25,54.53054759728105,50.897032107195756,3.6656070404248573,2.777410894405369,0.893436179322516,0.46485679333335866,2.3202668443060204,1.0711732055152885,1.2533552605572618,45.019050753967406,5.914424107378911,41.33598304355866,36.67158122356288,4.721223189815579,3.726706856255823,1.415324143412461,2.3201986080000863,1.2533105293456377,1.0711492118974348,5.840776699619952,3.9659996976514718,1.8762967374067174,2.7695216741916684,1.1975496409123907,30.872293688119896,7.126396358725596,23.761858906731895,5.701502792140175,18.06657687611899,5.701242098940254,12.388738191999357,0.9886518742180112,11.424906990638043,5.7184155634717095,4.532086149273848,1.1912951724506924,1.8973265832557078,2.6419916831483716,0.8775383024360089,5.040210935768601,1.8457728532741664,0.8021942621599136,0.08118673157116944,1.172882627665491,1.1728402893478764,0.081184269069107,0.019672773762779372,0.8764831451603718,5.7184155634717095,4.532086149273848,1.1912951724506924,1.8973265832557078,2.6419916831483716,1.8457728532741664,0.8021942621599136,1.8781888955906463,1.9701667465428345,0.7007562737689078,-1.273150404875955,1.2882918069725493,1.8746307109777405,-0.5852301846494746,0.89252388636303,-1.4810050531079086,0.9311887665498565,2.413977443899198,1.8971888873110565,4.307228919525736,0.7677072493764948,0.7036807801445443,-0.061222071901008146,0.6980280948259004,0.6987539146384422,0.17915181628505594,0.17933786283770142,0.4838115177465814,0.4843145864084562,0.21473423192335167,0.21495771434601857,0.242175194308524,0.2424270475825908,0.24192011088116236,0.24217171057178935
26,54.6813741451567,51.02677921728414,3.6790571856261667,2.7866596482265455,0.8964330014459363,0.461577305478329,2.330815864630127,1.075607368469297,1.2583938208652885,45.175645862571606,5.878884252645021,41.48034641201879,36.793264259300884,4.73039419303286,3.7285664011128357,1.404545134646406,2.3307553563721424,1.2583537208034552,1.0755867629590132,5.851507808969314,3.974812666288695,1.8778519221507963,2.7758062792252516,1.1998194740863664,30.973376955183856,7.1384856511306385,23.847053622981235,5.715090849581264,18.136702250920592,5.714835993926328,12.439696462824672,0.9893673814547096,11.469233715805332,5.739155313503282,4.548819804564063,1.1941110548962197,1.9032770778382562,2.651008078563628,0.8803938402540982,5.00111667544862,1.8510032032741601,0.8044145963386322,0.08129637128089676,1.1776167761314196,1.1775790030574247,0.08129400573189144,0.019340707871792644,0.8793347162842545,5.739155313503282,4.548819804564063,1.1941110548962197,1.9032770778382562,2.651008078563628,1.8510032032741601,0.8044145963386322,1.8638965341479528,1.9562049548985605,0.694387544674926,-1.2653965124092603,1.2799887759225304,1.8610406318624853,-0.5799788393190225,0.8857065095070399,-1.46890606465222,0.9243939076357467,2.3950721945444666,1.882062564684185,4.2732636593680695,0.7618006419918384,0.6972113500638663,-0.061790773961372635,0.7002894343471842,0.7010159048082953,0.1795947745133389,0.179780991057211,0.4854240158634598,0.48592713050068925,0.2152575801560743,0.21548126189672553,0.2429461056402256,0.2431978765248333,0.2426896070756089,0.24294112566307158
27,54.80823280969595,51.16542849793712,3.68609238601967,2.794864016445087,0.898234669304634,0.46600722825066715,2.3394858306532207,1.080290372784433,1.2648743121347092,45.298981859742796,5.915645998162883,41.614513150227836,36.92860057309231,4.7625480333013375,3.743326919475187,1.4157666112735763,2.339416530719898,1.264828869318489,1.0802663001205466,5.889787779608475,3.999914870568732,1.8919220261137455,2.7936004737781537,1.2077572515059862,31.09476642740263,7.188353919630729,23.927937242513185,5.752500325027388,18.1838253975871,5.752232791971082,12.463150810957893,0.9968849761936541,11.499731175382296,5.757902444053575,4.562643499943113,1.201950249347032,1.913602577411376,2.658754008085902,0.882736510831951,5.037337926078843,1.8592701124339954,0.8074068187668215,0.08188687885084038,1.1839252430461085,1.183882334632629,0.08188431301086799,0.0199875842486254,0.8816503160756077,5.757902444053575,4.562643499943113,1.201950249347032,1.913602577411376,2.658754008085902,1.8592701124339954,0.8074068187668215,1.8802188131161055,1.9729546807383826,0.7011393457255866,-1.274961351406472,1.291155514628673,1.8729236117971817,-0.5805935263699207,0.8926712943127122,-1.4764010768822884,0.9307216404959224,2.4088514243961696,1.8979239362534888,4.302687040687892,0.769231456665941,0.7045882105930725,-0.0618367612839292,0.7024816907304887,0.7032346431819833,0.18007921562714413,0.18027157144923706,0.4873486079662028,0.48787081880370425,0.2158289015229549,0.21605993384497502,0.24399463328772011,0.244255948880873,0.24373220349262892,0.24399324820334556
