2.5845150651226456e-07,0.001129178618678399,11741.115477853837
2.93609336292386e-07,0.001125158223799068,11741.11862377723
3.2948954401185355e-07,0.0011211520200275892,11741.116342914016
3.646424884285953e-07,0.001117160167902201,11741.117915795643
4.000943647738418e-07,0.0011131824670255561,11741.116754372413
4.3512004707594535e-07,0.0011092189726243185,11741.117535656265
4.702332277619326e-07,0.001105269559413624,11741.116939671545
5.050712972142136e-07,0.0011013342301042387,11741.117323496504
5.39891503688641e-07,0.0010974128971732668,11741.117014117031
5.745126234613238e-07,0.0010935055372310973,11741.117199470176
6.090635850444477e-07,0.0010896120818259965,11741.117036519032
6.434539215356545e-07,0.0010857324946838586,11741.117123985938
6.777483543505508e-07,0.0010818667170701254,11741.117037070466
7.119018285275944e-07,0.0010780147064375996,11741.117077526438
7.45946940463335e-07,0.0010741764090871375,11741.117031288466
7.798613592230095e-07,0.0010703517795054482,11741.117050422727
8.136616086171426e-07,0.0010665407666851652,11741.117027036751
8.473367283740912e-07,0.0010627433238005897,11741.117037739785
8.808951999287695e-07,0.0010589594013624538,11741.117028127706
9.143317510477654e-07,0.0010551889520589751,11741.117036765387
9.476508375243012e-07,0.001051431927330554,11741.117036188974
9.808500311556712e-07,0.0010476882797915029,11741.117045768899
1.013931772560975e-06,0.0010439579615161938,11741.11705159959
1.0468950552809867e-06,0.0010402409252499407,11741.117063349622
1.079741312740115e-06,0.001036537123551981,11741.117073929621
1.112470249370456e-06,0.0010328465093999495,11741.117088088855
1.1450827976807746e-06,0.0010291690357624819,11741.117102171691
1.177579016247452e-06,0.001025504655899157,11741.11711842309
1.2099595910720538e-06,0.0010218533231496775,11741.117134946167
1.2422247524665739e-06,0.0010182149910792056,11741.11715269768
1.2743750686114278e-06,0.0010145896133789314,11741.117170733785
1.3064108435295317e-06,0.0010109771439297528,11741.11718931155
1.3383325967320944e-06,0.0010073775367644142,11741.117208085605
1.3701406465288714e-06,0.0010037907460820575,11741.117226840986
1.4018355108002229e-06,0.001000216726252628,11741.117245741525
1.433417474288626e-06,0.0009966554317907767,11741.117264073766
1.464887103112795e-06,0.0009931068174039897,11741.117282650637
1.496244588879644e-06,0.0009895708379145125,11741.117299975516
1.5274906223764048e-06,0.0009860474483739516,11741.117317962779
1.558625200488348e-06,0.0009825366038965617,11741.11733365788
1.589649277732182e-06,0.0009790382598952455,11741.117351069384
-3.175749535058811e-06,0.0009790381769439417,11741.113171740793
-3.1448099829709487e-06,0.0009771961800592384,11741.11253625236
-3.1139288577485733e-06,0.0009753576488179556,11741.111903072559
-3.0831057073593887e-06,0.0009735225766496766,11741.111269675046
-3.0523406746950036e-06,0.0009716909570833496,11741.110637935715
-3.021633481312066e-06,0.0009698627835986925,11741.11000661802
-2.990984150270619e-06,0.0009680380497317295,11741.109376722452
-2.960392490812582e-06,0.0009662167489994541,11741.108747662758
-2.9298584652563233e-06,0.0009643988749534303,11741.108119993667
-2.8993819256799656e-06,0.0009625844211413548,11741.107493453119
-2.868962801644122e-06,0.0009607733811345289,11741.106868366196
-2.8386009644846353e-06,0.000958965748508064,11741.10624463373
-2.8082963245416514e-06,0.0009571615168550931,11741.10562246165
-2.778048761007417e-06,0.0009553606797764616,11741.105001832897
-2.7478581729606826e-06,0.0009535632308880793,11741.104382886782
-2.717724443372534e-06,0.0009517691638154924,11741.103765640299
-2.6876474660142318e-06,0.0009499784721976288,11741.103150182667
-2.6576271272178823e-06,0.0009481911496839407,11741.102536528373
-2.6276633198249486e-06,0.0009464071899362851,11741.10192471592
-2.597755933869713e-06,0.0009446265866274712,11741.10131473307
-2.5679048634185054e-06,0.000942849333442244,11741.100706569287
-2.5381100015605262e-06,0.0009410754240766215,11741.100100181922
-2.508371243440983e-06,0.000939304852238465,11741.09949552728
-2.4786884834092676e-06,0.0009375376116472201,11741.098892547969
-2.4490616163052496e-06,0.0009357736960342451,11741.098291191367
-2.419490535934438e-06,0.0009340130991426908,11741.097691404337
-2.389975135843117e-06,0.0009322558147276149,11741.097093140741
-2.3605153088468285e-06,0.0009305018365558308,11741.096496354417
-2.3311109478515582e-06,0.0009287511584058568,11741.095900997701
-2.3017619461114547e-06,0.0009270037740677196,11741.095307012194
-2.2724681980332336e-06,0.0009252596773428419,11741.094714323879
-2.2432295996455288e-06,0.0009235188620439082,11741.094122836794
-2.2140460490354314e-06,0.0009217813219948403,11741.093532432898
-2.1849174465242554e-06,0.0009200470510308058,11741.09294297345
-2.155843694393139e-06,0.0009183160429983672,11741.092354307839
-2.1268246966308557e-06,0.0009165882917556169,11741.091766282143
-2.0978603579952175e-06,0.0009148637911724234,11741.091178753431
-2.0689505835992644e-06,0.0009131425351305609,11741.090591598057
-2.0400952776404356e-06,0.0009114245175239139,11741.090004724114
-2.0112943434541024e-06,0.00090970973225842,11741.089418069736
-1.982547682092669e-06,0.0009079981732521552,11741.088831609379
-1.953855193503448e-06,0.0009062898344349926,11741.088245336543
-1.9252167746372647e-06,0.0009045847097486839,11741.08765926968
-1.8966323224542652e-06,0.0009028827931462226,11741.087073418783
-1.8681017303323186e-06,0.0009011840785922246,11741.08648780739
-1.839624894064245e-06,0.0008994885600619533,11741.085902420364
-1.811201704217133e-06,0.0008977962315424413,11741.085317266208
