cycle no,q[0],v[0],q[1],v[1],q[2],v[2],q[3],v[3],q[4],v[4],q[5],v[5],q[6],v[6],q[7],v[7],q[8],v[8],q[9],v[9],q[10],v[10],q[11],v[11],q[12],v[12],q[13],v[13],q[14],v[14],q[15],v[15],q[16],v[16],q[17],v[17],q[18],v[18],q[19],v[19],Qtree0d[58],Vtree0d[58],Qtree0d[61],Vtree0d[61],Qtree0d[63],Vtree0d[63],Qtree0d[65],Vtree0d[65],Qtree0d[67],Vtree0d[67],Qtree0d[70],Vtree0d[70],Qtree0d[74],Vtree0d[74],Qtree0d[75],Vtree0d[75],Qtree0d[78],Vtree0d[78],Qtree0d[79],Vtree0d[79],Qtree0d[80],Vtree0d[80],Qtree0d[81],Vtree0d[81],Qtree0d[82],Vtree0d[82],Qtree0d[83],Vtree0d[83],Qtree0d[14],Vtree0d[14],Qtree0d[26],Vtree0d[26],Qtree0d[28],Vtree0d[28],Qtree0d[30],Vtree0d[30],Qtree0d[32],Vtree0d[32],Qtree0d[8],Vtree0d[8],Qtree0d[19],Vtree0d[19],Qtree0d[22],Vtree0d[22],Qtree0d[43],Vtree0d[43],Qtree0d[44],Vtree0d[44],Qtree0d[45],Vtree0d[45],Qtree0d[46],Vtree0d[46],Qtree0d[23],Vtree0d[23],Qtree0d[24],Vtree0d[24],Qtree0d[36],Vtree0d[36],Qtree0d[51],Vtree0d[51],Qtree0d[37],Vtree0d[37],Qtree0d[52],Vtree0d[52],Qtree0d[41],Vtree0d[41],Qtree0d[42],Vtree0d[42],Qtree0d[54],Vtree0d[54],Qtree0d[55],Vtree0d[55]
11,64.01590325300236,65.07855010835617,64.59792230624937,66.24994731810408,64.65067597351846,65.96116550410325,64.81461290216832,119.74590595269483,65.57767713459157,91.57098209249757,65.6982277892307,68.84106386073739,65.88443201856442,72.33502350366766,21.00083768580456,4.432884782016422,20.90421611098364,9.114921447533316,20.666930754542665,10.357535482306483,20.087561955194463,37.25539912386654,19.99589985962066,4.464322257758142,42.64539258653927,0.8821076027007649,42.503051989108975,13.70422410186019,41.89728918665864,31.24964838665433,39.25627984544468,184.91826314042112,38.5089868043304,12.425178172959173,0.0,3.0485483210513378,0.003726516533792088,2.1457232424812402,0.0071892879632103526,2.1446479924325805,1.5816184106108722,2.3352969895278113,4.3325416767967555,4.873815035535017,1.5428571782410678,2.3242923931716204,1.5821408220097692,2.272609350598957,4.362976817086002,4.829146768290538,1.5049844531037502,2.427619496755241,0.13372236905671578,0.3799407418809894,0.13387823914579797,0.3802434662153316,0.1597151009567239,0.4544682986306091,0.15990159280002045,0.4548304946334969,0.19273675091605943,0.5186005472290264,0.19296068521954265,0.5190354618496995,0.19240578637556066,0.5179577724132762,0.19262933572872504,0.518391939403724,4.396499473115793,10.629065953827466,6.645779438392404,16.081745093447257,5.291341897198955,12.750537345410383,5.290662813752612,12.749248440852432,0.92581661571863,2.2679418442479102,0.829779958470914,2.085615219481069,0.8297294617159918,2.085529076107143,1.756757283872215,4.286326614137062,0.06876735550308816,0.17700793104379245,0.957561935686256,2.386037826880532,0.9574729807346768,2.385878452584781,0.06876184829144528,0.17699712232982773,2.5528289446056873,6.211478926975535,1.106186185470852,2.713286384233199,1.1034519554556608,2.6074933850046027,1.1034519554556608,2.6074933850046027,1.7115965217837246,4.034893726188028,1.7115965217837246,4.034893726188028,1.6256745590988422,3.9405652338145383,0.6898727405299936,1.6976040958080094,1.6256745590988422,3.9405652338145383,0.6898727405299936,1.6976040958080094
12,63.776629205758624,64.58287510052311,64.25930641440263,65.83071721958147,64.30380671873621,65.88754140486395,64.43547099052262,119.53522581924973,64.8656277018329,90.93637247523434,64.91010745856347,68.72127909776881,64.88973907259928,72.73065520027609,21.13985409471667,4.456936563391452,21.077611413542094,9.04241999900772,20.919019825744975,10.174512228750459,20.56552784457697,36.76080023672886,20.598602759004017,4.480648539494463,42.393908697173956,0.9029277448027273,42.30126950866223,13.596420680352617,41.841479550165154,30.705495017645333,39.40975099304515,182.1936348283058,39.46290164339018,12.334454999323327,0.0,3.1004929356719613,0.0016292765921251,2.143143597796339,0.0031619174119258487,2.142195891963148,1.6221147561326106,2.3937266566233646,4.445261486498805,4.9972559684124604,1.5835391491610946,2.383667119648481,1.623321765442505,2.330083649284981,4.475694309231836,4.95079812256197,1.5447546835256105,2.4898442661742584,0.14047720208284178,0.39590485685024185,0.14063989352702186,0.39622083668040436,0.16783982353221624,0.4736627947496032,0.16803456434924774,0.4740410212167091,0.20097963914312744,0.5380266182293083,0.20121097119804013,0.5384759116160828,0.2006520191578025,0.5373903188063408,0.20088297892418513,0.5378388891406685,4.536186360966881,10.9353578045856,6.851131904361073,16.534921317802816,5.469444796186688,13.136122139027513,5.46878428434293,13.134868547337183,0.9522720929283558,2.3277012619729813,0.879301792797444,2.1860061093211054,0.879253275365018,2.1859233956396,1.8070971957329738,4.39958240966478,0.070900894818368,0.18218960185631533,1.0013808704898588,2.4804962126870036,1.0012927616138318,2.4803384057528906,0.07089472943550897,0.18217750129663288,2.638843432094346,6.399266309071379,1.1420107735945475,2.792601265789497,1.1400946515185255,2.685299278047162,1.1400946515185255,2.685299278047162,1.7782120501471006,4.172140236432621,1.7782120501471006,4.172140236432621,1.6910386126508479,4.078013295310353,0.7197281249499607,1.7603047960075462,1.6910386126508479,4.078013295310353,0.7197281249499607,1.7603047960075462
13,63.1365878068384,64.08948072442938,63.97217928750076,65.37897135931821,64.00223459704546,65.8310914083482,64.0901677475124,119.37935401379369,64.33574254964208,90.57173432081102,64.31693900260188,68.67544997263964,64.22261874255884,73.09669590756998,21.20062588394485,4.482325393586812,21.07963444152858,8.968812175967875,20.78239074301574,9.99433733824084,19.97527468363053,36.22422702109864,19.858183633755083,4.382346475573469,41.44752503123758,0.8734488032376918,41.27045011394595,13.484192515344478,40.501422920672766,30.167909623274696,36.80496401317226,179.29110555116876,36.20098734875596,11.849519660943798,0.0,2.87754272790519,0.0008766669694891542,2.141819322859237,0.0016595469792168448,2.1409184685716127,1.586964235298149,2.4550881216847547,4.363311977707688,5.125838386638148,1.5483756632683168,2.4463328157555773,1.5910963570806635,2.3930033236078674,4.396439003584415,5.078191478754189,1.504788132714747,2.550975398847909,0.12993872877508061,0.4128811893429798,0.13008336477570262,0.41320825311098824,0.15530546086922556,0.49405273554172335,0.15547866918619574,0.49444440900171077,0.18412224839845606,0.5592153162484509,0.1843257500534748,0.5596754911548052,0.1838399872667581,0.558577047363583,0.18404318563395314,0.559036536452824,4.126801599666955,11.299726494011743,6.236108059614842,17.073880721435227,4.968614365084186,13.593275426645498,4.968052187668114,13.592026594935898,0.8688159321032488,2.3972906331414086,0.7966229863540678,2.2919730657507698,0.796575845128731,2.2918767193663223,1.6483362226189937,4.532024632118323,0.06465082675809235,0.18801725557455767,0.9069435888930868,2.584008414488813,0.9068632501157666,2.583838343318624,0.06464571456020282,0.18800568016281505,2.4010335937582314,6.6213391984265675,1.0402371923702822,2.88648328908591,1.0372827931177098,2.777836500783112,1.0372827931177098,2.777836500783112,1.6194141897960181,4.331409316795257,1.6194141897960181,4.331409316795257,1.5491681512162305,4.234256414390018,0.6618233801263669,1.8304941365385483,1.5491681512162305,4.234256414390018,0.6618233801263669,1.8304941365385483
14,62.748216332556005,63.458473668440696,63.42439622978212,64.82698013551021,63.45315050868022,65.75557791119178,63.532773406019565,119.19980705800435,63.62168478092366,90.34559562497077,63.57518921631585,68.68582519120548,63.37001754482486,73.6680771834088,21.25767077779561,4.508838055799461,21.174454936302496,8.878664781457259,20.965572084836076,9.767230130570029,20.483314458591895,35.56515446351656,20.512682763151165,4.3916121066648675,41.149152510491895,0.8956466921111418,41.02600223899199,13.34888736272392,40.43079605476596,29.47893279602516,37.17782253089991,175.6573943719488,37.206056752580885,11.75936972793864,0.0,2.931851977325972,-0.00018083695503368254,2.1412952512490095,-0.00035467273447863817,2.1404615050823113,1.6369700828367857,2.528324374903924,4.49874919418622,5.277277187138037,1.5989487536716598,2.521271699185199,1.6432045463122216,2.4663488402566034,4.532573328677814,5.227870475304585,1.5524432716752958,2.6275304319682578,0.13622602073888374,0.43012977873222236,0.13637461523361905,0.4304658001069194,0.16286659955374297,0.5147887202725057,0.16304460732441814,0.5151912549723293,0.19185705901378228,0.5803455023868137,0.192064423845064,0.580814422748584,0.19157629986527375,0.5797106160789426,0.19178337215863797,0.5801788749187916,4.265470033424532,11.649607284880178,6.441355132268107,17.59368271191568,5.143017210078789,14.030036216928318,5.142472114241499,14.028825387730372,0.8957313188994594,2.466539947798723,0.8393496307093499,2.396246144959572,0.8393052394502736,2.3961554537683227,1.6994969862067189,4.663184499560391,0.06677287594411713,0.19388161257777387,0.9465592056681659,2.6848445232911913,0.9464819414925402,2.684680995245733,0.06676753744652505,0.19386952466165194,2.485477295078665,6.8342850668302315,1.0757466590884006,2.9769635591940657,1.0733565561963827,2.8662689413991753,1.0733565561963827,2.8662689413991753,1.6831847028125715,4.4844401240973895,1.6831847028125715,4.4844401240973895,1.6122971571728577,4.388068739856204,0.6905463628699833,1.9004319805533618,1.6122971571728577,4.388068739856204,0.6905463628699833,1.9004319805533618
15,62.096886767677894,62.89063293284879,62.98025530426166,64.2995127264943,63.00007738524663,65.69590284580046,63.053669289147315,119.06089771211758,63.063882867464216,90.25029163879955,62.988624495780876,68.72525781775495,62.778347114247154,74.16111516651978,21.187110004079862,4.534373882537059,21.065603515439133,8.795614842322976,20.76648599538865,9.561015972096722,19.90559871570623,34.92637622880063,19.781827398345417,4.288423855993254,40.411047937103774,0.8662292042110037,40.23387635633706,13.223654164138772,39.45655095186626,28.865409111568688,35.603187992020914,172.22964496491304,35.159756890595105,11.40485721400208,0.0,2.7883977775570625,-0.00041693498457513067,2.1413363770088583,-0.0008415682734130078,2.1405195609651373,1.5826076746507745,2.6000320878556287,4.358815255142373,5.426765306418069,1.5439363782593103,2.594854238890154,1.5878458149911499,2.540867584086927,4.3929337411253755,5.376377616637531,1.4985471118789415,2.6979833878292596,0.13024761060175746,0.446934152667705,0.13038340565983575,0.4472770247060022,0.15576566083799423,0.534978827595722,0.15592839726999988,0.5353897240778549,0.18199056374117747,0.6011944900904048,0.18217849792905863,0.6016690085014073,0.18173844088379176,0.6005579012266479,0.1819261275705936,0.6010317947204119,4.005258083858201,12.014999358063886,6.050219097468941,18.13642531217364,4.825194859292518,14.484881011514322,4.824710082768813,14.483674612488516,0.8425152280866638,2.537950132811402,0.7915540987495402,2.4973117040415067,0.7915110237556843,2.497211645421872,1.5982886192700214,4.798841743860301,0.06305535808928976,0.1997727356342975,0.891102070107818,2.784600017429562,0.8910299305489486,2.784427919235062,0.0630506850435448,0.19976099019250068,2.3343378904654886,7.055687030447161,1.0109839786325732,3.0711107016454005,1.0079973487197282,2.9585384781813353,1.0079973487197282,2.9585384781813353,1.5822824181822026,4.641522940722551,1.5822824181822026,4.641522940722551,1.5218980753171631,4.543717559186504,0.6536301780796806,1.9705178543865889,1.5218980753171631,4.543717559186504,0.6536301780796806,1.9705178543865889
16,61.67442219852148,62.25484756177637,62.382909079841816,63.73225881094254,62.40371479738359,65.62393167210983,62.45793330471935,118.90457649515096,62.4031562853837,90.2092014127515,62.32472545814471,68.78664485399534,62.0598173121111,74.75711827220697,21.169574844968604,4.5590639282978875,21.0835942387902,8.70551053739396,20.868900536181336,9.334237731280787,20.363386874307835,34.23995896392664,20.386507399416498,4.291193515019098,40.14718235179772,0.886460839623009,40.0202125825891,13.087785595184187,39.41303492351261,28.170587523444276,36.07152387779759,168.5099532478247,36.081457871617246,11.327375773871873,0.0,2.838076818026066,-0.0008865806810008099,2.1416956060117327,-0.0017230519520362818,2.140910586212074,1.6316438231659927,2.675478889622723,4.490036141267529,5.5810603609981175,1.5936121458699415,2.672361229297514,1.6394801193925939,2.617276641785967,4.525145148324048,5.529121327684141,1.5445381034627146,2.775869125196722,0.13561678485655856,0.4632523268802994,0.13575438890373698,0.46359977115681705,0.162222440190393,0.5545958318671025,0.16238738078150544,0.5550122998313672,0.18861440249465278,0.621234273161372,0.188803733244723,0.6217123250815949,0.18836279846249088,0.6205989855411965,0.18855188957185323,0.6210764323793965,4.127070103147082,12.355604760767587,6.231207453622152,18.643581277187753,4.977229710152696,14.90813778939093,4.976759393055012,14.906967417651924,0.8664813916949553,2.6058658420309335,0.8264034418071268,2.593701472697577,0.8263634693204333,2.5936086422864677,1.643817569762865,4.927437938521469,0.0649320921490022,0.20545507011503159,0.9243017092163022,2.8792535130742953,0.9242335788125949,2.879091000627016,0.0649274420725444,0.20544338232091408,2.408052515981141,7.262146903584461,1.0421496951329052,3.1591199984294707,1.0395357822877351,3.044385233166433,1.0395357822877351,3.044385233166433,1.6371347552125814,4.788446353669128,1.6371347552125814,4.788446353669128,1.5764654963012819,4.691644858406091,0.6783945171552336,2.0376335961636913,1.5764654963012819,4.691644858406091,0.6783945171552336,2.0376335961636913
17,61.11008034795581,61.7147551777808,61.904721491853174,63.22400031427173,61.91944506111492,65.5663920776964,61.95661056107952,118.78063427540334,61.87371143153623,90.22686495268577,61.785699262520744,68.85463194479115,61.550573595260246,75.25813542327256,21.02292385214814,4.581460099768163,20.916992805733386,8.627187194248808,20.65548803093694,9.138087051172118,19.87250252997206,33.61805643271279,19.761025640908713,4.198645537409248,39.649445156439235,0.8610649048338428,39.49541589142619,12.97046746337245,38.81370049235002,27.587713454499653,35.371407595893785,165.20285028098166,35.09299079935842,11.104091440746862,0.0,2.7650736386696506,-0.000897847757008474,2.142266381300536,-0.0017628007138192426,2.1414847908425076,1.5723733307898742,2.7458692561920803,4.332129608033094,5.726977500513455,1.5335123114674347,2.7447783930032066,1.5769100908880869,2.6908971225544245,4.3660313869945195,5.6742562024967995,1.4891605791851745,2.8446003075216644,0.1335244151454985,0.478027568491943,0.133654170689709,0.4783780505931024,0.15975512714363724,0.5723522230908157,0.15991070326890136,0.5727724487468013,0.18461235298670767,0.639493952187413,0.18478986591458035,0.6399734308847143,0.18437659347429566,0.6388571433240772,0.18455389330938482,0.6393360464406751,3.997349443542069,12.679551875147855,6.036105928472715,19.126163971719237,4.8189742796751025,15.309251077763514,4.8185366194292625,15.308083809047588,0.8399025741466146,2.6701849327558853,0.8071878545125923,2.680415535322569,0.8071484894155873,2.680316754345634,1.5932652076259535,5.049467588897104,0.06331294017821976,0.21071630301449304,0.9007255238436572,2.9654746636553857,0.9006599668372303,2.9653065005676487,0.06330864253388331,0.2107047855431028,2.332917309482921,7.457620923874961,1.0099298034326587,3.242574574402975,1.0070023065689722,3.1258457962794277,1.0070023065689722,3.1258457962794277,1.5874065123368681,4.925986748602749,1.5874065123368681,4.925986748602749,1.5325206721762963,4.828755602323502,0.6607209974814817,2.0994283733663726,1.5325206721762963,4.828755602323502,0.6607209974814817,2.0994283733663726
18,60.73088576699898,61.16253353116246,61.36065177720901,62.722344462405125,61.37636354654442,65.50379119402028,61.41569366422186,118.65033536614587,61.31657863952895,90.26066063924351,61.23761998094683,68.92623883662488,60.985164721186074,75.7848357479343,20.958607385558917,4.601824898403658,20.882656622591497,8.549218194450425,20.693493397197923,8.941935774700982,20.242585288177008,33.00604234596888,20.259187535970774,4.197499409687197,39.45472020968931,0.8775688713412075,39.342692610018396,12.85249592030613,38.81012353590493,26.982020048508943,35.868117912501866,161.92919610506405,35.86841730977863,11.049481229396825,0.0,2.807187372134968,-0.0010193364895293593,2.1429124875340824,-0.0019780991735677384,2.1421411541008957,1.6141474237268847,2.813893452806618,4.442903313956344,5.864888628266341,1.5758338683900883,2.814849498304414,1.6211205146073255,2.7603648108590457,4.477779252247116,5.8109254343686665,1.5279619585344046,2.9141327368660943,0.13775455500470493,0.49170520748677365,0.13788469263425537,0.49205672461497924,0.1648419932883163,0.5887945258653768,0.16499804752721958,0.5892160468633436,0.1898517333394399,0.656348755715369,0.1900291396189611,0.6568279511103621,0.1896158250438461,0.655711540195764,0.18979302319943678,0.656190173422269,4.09523141771843,12.971878741464982,6.181934304090765,19.562198836619586,4.940499984467524,15.671246715140827,4.940073699178552,15.670109813791115,0.8593379086108976,2.7288087395083913,0.8338353468577848,2.759868209068297,0.833799014133383,2.759777049248052,1.630173445121138,5.160444555689882,0.06483374752020406,0.21557914922838695,0.9266311555825165,3.0445172396116114,0.9265696801527697,3.044359558105998,0.06482960109949255,0.21556803696602853,2.391884945889114,7.634254773080442,1.0349538953038906,3.3180601401364007,1.032255759332175,3.1993543374710267,1.032255759332175,3.1993543374710267,1.630792277599273,5.0506446850411795,1.630792277599273,5.0506446850411795,1.5757901602899775,4.9543609632111565,0.6802994464027404,2.1562675668779137,1.5757901602899775,4.9543609632111565,0.6802994464027404,2.1562675668779137
19,60.314294261504806,60.719284798974826,60.930723507261135,62.298891685620006,60.942056969870315,65.4538813673214,60.96950959380325,118.54646493456582,60.86643077232803,90.31462502725337,60.789168555497355,68.99317852929904,60.581923482164406,76.21698117959905,20.788670380667917,4.619220585949045,20.70869914967635,8.485267795260462,20.510485647763975,8.780563038518531,19.89674938916717,32.48640402314427,19.811739117787184,4.127165290165928,39.194166609419966,0.859185784995902,39.07819268554454,12.757236495769385,38.559327972841984,26.50225071078373,35.887010393063896,159.16752092826147,35.76511739944169,10.950597842392552,0.0,2.794161718129973,-0.0009415034149101846,2.14358512573247,-0.0018359532695136772,2.1428114246472103,1.5612628872273855,2.874381598452328,4.2982383933136905,5.9893972209333715,1.522310506450468,2.877202228982973,1.564300206142583,2.823862928402163,4.331258195676729,5.9348536582730835,1.480391760154122,2.973027781521952,0.13888646620117343,0.5030791725296146,0.13901300584055246,0.5034308302747731,0.16622144623667076,0.6024658546320231,0.16637321326932347,0.602887619963209,0.19066433774914665,0.670393544152096,0.1908362859207625,0.6708713932711302,0.1904344705112482,0.6697547346589839,0.19060622351613912,0.6702320414058851,4.075084615367005,13.224566856871158,6.151487699258483,19.9397017773179,4.916074597232812,15.982529715448127,4.915661083701877,15.981394204512434,0.8551836575610078,2.7797443225040053,0.8378688605423431,2.8251821681519167,0.8378324293003172,2.825087747981082,1.6222480498289378,5.256962165192723,0.06491908973617178,0.21971307191557649,0.9288689086925799,3.1100721743884217,0.9288080176361234,3.1099111488856024,0.06491506509590923,0.21970198964106963,2.3807040884510204,7.786097979196476,1.0301462032424942,3.383139479389314,1.0273293290284684,3.262620927598917,1.0273293290284684,3.262620927598917,1.6243851956204058,5.156500088164754,1.6243851956204058,5.156500088164754,1.5716662080911488,5.0603820363609415,0.6792814405844455,2.204032087719414,1.5716662080911488,5.0603820363609415,0.6792814405844455,2.204032087719414
20,60.02780536139095,60.30695785910905,60.50614625627412,61.91625908291546,60.51746090312892,65.40568920031413,60.545189246810075,118.44810590346772,60.451352153755465,90.36889663610067,60.38835681691957,69.05398376272989,60.18961971438925,76.61773851366186,20.708370307488856,4.633960072864744,20.650872460641313,8.427181747730346,20.507887536561924,8.63444887945027,20.164995455017095,32.0183831832973,20.175922120966714,4.124992404359747,39.078481608489845,0.8711862507621801,38.993733435539674,12.669021111599625,38.59241426684001,26.046867818518383,36.36063819592284,156.67466233160116,36.35813137824405,10.924023349385145,0.0,2.827026367990814,-0.0008565574849001307,2.144213016692575,-0.0016601515142355358,2.1434363447940177,1.5926072352305232,2.928033071078636,4.380410479922274,6.097077005995942,1.554071943872254,2.9326000876967244,1.5975961954037745,2.8790535883344304,4.414217898220001,6.041656890269599,1.509298351535861,3.0273897009504656,0.1418507531797911,0.5129532815909599,0.141976799376765,0.5133035695084405,0.16978582104711065,0.6143349460182388,0.16993700499495834,0.6147550928564853,0.1943707505930428,0.6826575711223848,0.19454176440261398,0.6831328261157259,0.19414020781083294,0.6820168825742234,0.19431102899322883,0.6824916022463552,4.145595930548487,13.4423337283468,6.256806475178635,20.265152416951366,5.0032079430371805,16.251179325908108,5.00280259683245,16.25006625905621,0.8692955644140211,2.8236917422324894,0.8561123282556687,2.8816039174199495,0.8560785504673879,2.8815163792769702,1.6490390015944998,5.34013307274462,0.06602347102760407,0.22332622746523748,0.947009492749609,3.167186237980976,0.9469522368038673,3.167034830107473,0.0660196527281055,0.22331571332942854,2.423003232930058,7.917233281348567,1.048156677823061,3.4393360526330814,1.0454577241546774,3.3172366803887643,1.0454577241546774,3.3172366803887643,1.6551447501392527,5.248148071198528,1.6551447501392527,5.248148071198528,1.6023743114387126,5.152750568822945,0.6931127728246312,2.2456634670481077,1.6023743114387126,5.152750568822945,0.6931127728246312,2.2456634670481077
21,59.78526519557659,60.00073576136915,60.17760338683382,61.61742783298519,60.18578570940219,65.36793954274196,60.205231025697195,118.37072507386522,60.118184529586834,90.42261843548502,60.063231042920656,69.10514637336006,59.91243882370606,76.93519444976648,20.553883388019525,4.645546758119542,20.504726503560185,8.38318645827173,20.381995384632013,8.522348230619446,19.984767176338565,31.652568267786393,19.932841194606144,4.082285642147968,39.027290242537575,0.8609625939515523,38.95626748677702,12.603934065987536,38.632592525226556,25.712958354731988,36.9116739837613,154.7102088883411,36.92282576913231,10.931852842448631,0.0,2.860160869662063,-0.0007564642013133767,2.1447743576876137,-0.0014676487444408631,2.1439933346425906,1.5527072694836623,2.972972399362814,4.267553751446073,6.188752250561577,1.5138565590714097,2.9790260407758207,1.5541539616423625,2.9263966780297737,4.299412475701259,6.1329654800537154,1.4747102555249942,3.0710391096570393,0.1453512263135208,0.5201680349632656,0.14547699367649386,0.5205165784789213,0.1739908640353818,0.6230084275718342,0.17414172791641408,0.6234265219140418,0.19874233086639456,0.6916032098236218,0.1989127859235726,0.6920755977291061,0.19851050280387614,0.6909607349157668,0.198680768390535,0.6914325977366851,4.208642930827814,13.60735959305095,6.351351474305693,20.512700846398964,5.0804249176388385,16.452985662423426,5.080018298929709,16.451872271451567,0.8821561698063543,2.8576632831360174,0.8773777087853143,2.9217734739206045,0.8773433612505953,2.921684740598672,1.6734548520868902,5.404395367686597,0.06736781019356022,0.2260501966198639,0.9683607193650369,3.2082618048118112,0.9683027099266807,3.2081088619528937,0.0673639553897651,0.22603961007428802,2.460432506656613,8.015804754258813,1.0641810751500846,3.481820209634499,1.0615091637270322,3.358291072735114,1.0615091637270322,3.358291072735114,1.6817490338908414,5.315866589931507,1.6817490338908414,5.315866589931507,1.6286751665642656,5.220960214765081,0.7048477531320588,2.2763319198824212,1.6286751665642656,5.220960214765081,0.7048477531320588,2.2763319198824212
22,59.614182919478345,59.753342794604166,59.906512068792004,61.3799124604909,59.91347105339213,65.33719087351412,59.93033787422318,118.30851235591814,59.86417750947722,90.47157066193354,59.82428919142483,69.14570168287344,59.698332271534085,77.18434450245923,20.480755346841423,4.654311993157721,20.445667727977597,8.348407766352219,20.358525076401566,8.434861275922703,20.149745762051385,31.362620689301647,20.156058741282735,4.0810182895255025,38.98613399982758,0.868319662026466,38.93443966188561,12.550778049667764,38.69047912660607,25.435803680918642,37.313662890885624,153.1564884679874,37.31179353775543,10.932019112854167,0.0,2.8825439094438883,-0.0005611488883047463,2.1452393195347357,-0.001086060022487741,2.144447835894764,1.5726933356642547,3.008362731064707,4.318926203015093,6.25863240988485,1.5341480243565147,3.0156876296316457,1.5755197398073697,2.9631273740394346,4.35132503443257,6.202349139120782,1.4929801190192598,3.1065295668314303,0.14700658818099802,0.5257577241189896,0.14713137484547723,0.5261035500523071,0.17598090312483547,0.6297259708133445,0.17613059173853468,0.6301408084299118,0.20086459666016793,0.6986871461020696,0.20103372750290333,0.6991558648326901,0.20063169605196798,0.6980416994366038,0.20080063811593152,0.6985098949955914,4.250606230560931,13.738560629130399,6.4142679965684435,20.70939819633601,5.131933994654613,16.61386269924678,5.131532405333113,16.612763085638104,0.8906461786326725,2.884410921090452,0.8872422340492132,2.952846374481711,0.8872099746311662,2.952763035570969,1.6895662702319187,5.45499048776768,0.06802946439680445,0.22821781332352958,0.978611531662999,3.240876978625813,0.978556424542637,3.240731687224598,0.06802582687950472,0.22820782349164975,2.4854492177490477,8.094388209408853,1.0748838987663236,3.5156475461791574,1.0722404150297793,3.3910550731951683,1.0722404150297793,3.3910550731951683,1.6996001838011137,5.369881941456763,1.6996001838011137,5.369881941456763,1.6464981807007673,5.27540158433295,0.7128021537010408,2.3006771940660586,1.6464981807007673,5.27540158433295,0.7128021537010408,2.3006771940660586
23,59.537888255762894,59.59498162176182,59.704802534429696,61.21873048459374,59.709724337880466,65.31405712388346,59.721314792163064,118.26142709384486,59.6653949244239,90.50952024162912,59.63615847859469,69.17555980222073,59.551989649413564,77.36929659050878,20.36395082206917,4.660169551642866,20.34480652343978,8.325785584835629,20.295893056552067,8.376068333051892,20.117361297459762,31.16664704820578,20.097425480637657,4.065030087973883,39.09427889869508,0.8655523358749633,39.06691710593716,12.517790657635585,38.93505040853109,25.26004848853912,38.170655463855745,152.07308519824926,38.27650453488353,11.016863854934925,0.0,2.9442448183525562,-0.00047433899908802806,2.1455995366868597,-0.0009141740633299088,2.1448037975781205,1.5479930939100914,3.0352585460004624,4.24496802516678,6.312760170684107,1.5094092695473769,3.043576050235011,1.5480902163155152,2.9916521624301073,4.27562250666547,6.256326691543683,1.4727996140861759,3.1325078001096047,0.15177355475160978,0.5287975609280264,0.15190031363463732,0.5291406724628779,0.18169394052161147,0.6333816306420658,0.18184599888856828,0.6337932229849131,0.20723947320136635,0.7025285987708657,0.2074113753212296,0.702993904209991,0.20700033292876552,0.7018812908419462,0.20717204264785274,0.7023460754908017,4.364310851334397,13.814686437706627,6.5848859564609725,20.82472884043573,5.2711358518492455,16.705269725232068,5.270723801810428,16.704168419720467,0.9138324916464471,2.9008713983878356,0.9183437108470809,2.9682934985362577,0.9183107046947061,2.968210492308468,1.7336149111776467,5.486007937221053,0.07010023675419759,0.22949727502389086,1.0110290425384383,3.2577163592616647,1.0109724671513927,3.25757092541453,0.07009646674162881,0.2294871512966936,2.552454978881019,8.13918866330875,1.1035684778865256,3.5352262360772757,1.101060085123843,3.409694471912357,1.101060085123843,3.409694471912357,1.7462188544798123,5.399496832395352,1.7462188544798123,5.399496832395352,1.6910377463212012,5.30565142657414,0.7321095249524916,2.3141914461659003,1.6910377463212012,5.30565142657414,0.7321095249524916,2.3141914461659003
