cycle no,1 Ascending aorta [ml/s],2 Aortic arch I [ml/s],3 Brachiocephalic [ml/s],4 R. subclavian I [ml/s],5 R. com. carotid [ml/s],6 R. vertebral [ml/s],7 R. subclavian II [ml/s],8 R. radius [ml/s],9 R. ulnar I [ml/s],10 Aortic arch II [ml/s],11 L. com. carotid [ml/s],12 Thoracic aorta I [ml/s],13 Thoracic aorta II [ml/s],14 Intercoastals [ml/s],15 L. subclavian I [ml/s],16 L. vertebral [ml/s],17 L. subclavian II [ml/s],18 L. ulnar I [ml/s],19 L. radius [ml/s],20 Celiac I [ml/s],21 Celiac II [ml/s],22 Hepatic [ml/s],23 Splenic [ml/s],24 Gastric [ml/s],25 Abdominal aorta I [ml/s],26 Sup. mesenteric [ml/s],27 Abdominal aorta II [ml/s],28 R. renal [ml/s],29 Abdominal aorta III [ml/s],30 L. renal [ml/s],31 Abdominal aorta IV [ml/s],32 Inf. mesenteric [ml/s],33 Abdominal aorta V [ml/s],34 R. com. iliac [ml/s],35 R. ext. iliac [ml/s],36 R. int. iliac [ml/s],37 R. deep femoral [ml/s],38 R. femoral [ml/s],39 R. ext. carotid I [ml/s],40 L. int. carotid I [ml/s],41 R. post. tibial [ml/s],42 R. ant. tibial [ml/s],43 R. interosseous [ml/s],44 R. ulnar II [ml/s],45 L. ulnar II [ml/s],46 L. interosseous [ml/s],47 R. int. carotid I [ml/s],48 L. ext. carotid I [ml/s],49 L. com. iliac [ml/s],50 L. ext. iliac [ml/s],51 L. int. iliac [ml/s],52 L. deep femoral [ml/s],53 L. femoral [ml/s],54 L. post. tibial [ml/s],55 L. ant. tibial [ml/s],56 Basilar [ml/s],57 R. PCA I [ml/s],58 R. PCA II [ml/s],59 R. PCoA [ml/s],60 R. int. carotid II [ml/s],61 R. MCA [ml/s],62 R. ACA I [ml/s],63 R. ACA II [ml/s],64 ACoA [ml/s],65 L. ACA II [ml/s],66 L. ACA I [ml/s],67 L. MCA [ml/s],68 L. int. carotid II [ml/s],69 L. PCoA [ml/s],70 L. PCA II [ml/s],71 L. PCA I [ml/s],72 L. ext. carotid II [ml/s],73 R. ext. carotid II [ml/s],74 L. sup. thy. asc. ph. lyng. fac. occ. [ml/s],75 R. sup. thy. asc. ph. lyng. fac. occ. [ml/s],76 L. superf. temp. [ml/s],77 R. superf. temp. [ml/s],78 L. maxillary [ml/s],79 R. maxillary [ml/s],80 L. superf. temp. fron. bran. [ml/s],81 R. superf. temp. fron. bran. [ml/s],82 L. superf. temp. pari. bran. [ml/s],83 R. superf. temp. pari. bran. [ml/s]
11,65.70424300311817,54.74534370487332,10.769888427959588,3.3190520816805145,7.421580237543373,1.0972381030143379,2.1735769047641114,0.9733785596286091,1.1761219254179323,49.31281607759469,5.219594311041272,43.617179034784705,38.43746058161793,4.845549352804033,5.439062574306353,3.2148853366853247,2.173479207541296,1.1760561030047314,0.9733485253483308,5.984586555844697,4.056859614321805,1.9186853281766933,2.82811162535892,1.222593889218524,32.208899099254815,7.310978775301695,24.80396062569486,5.85834426731391,18.90901277439472,5.857717274094987,12.91362805993936,1.0108009697519058,11.75687379334979,5.84326892287069,4.595892682227965,1.2177495070115056,1.91462086518978,2.6399589267816292,0.7825465903981906,4.37864145816128,1.827231245443318,0.7796328859332106,0.07599024444874342,1.0962777136936324,1.0962171987122669,0.07598509131802618,6.660268648137793,0.7795579852206677,5.84326892287069,4.595892682227965,1.2177495070115056,1.91462086518978,2.6399589267816292,1.827231245443318,0.7796328859332106,4.280153363218134,1.8391876478205027,1.62858957582036,-0.20449189483280616,6.8618270105510195,4.387702705970799,2.494983844065927,1.6452295201035747,0.8507704799739156,1.6416531626127278,0.7913464919592454,4.427678009948842,5.206764451463521,-0.8322406367187166,1.6090032817615787,2.4397316091696046,0.6277819353761914,0.6284913196031848,0.15463790621808582,0.15481406967896133,0.44041970034757616,0.4409157155651012,0.1849274346703393,0.18513849109130168,0.21970623420328242,0.21995379285751865,0.2193661727216668,0.21961336689569147
12,64.74753104470756,53.75884096588115,10.859954184891913,3.272617550461974,7.56729606688738,1.1210123892222859,2.118741337954639,0.953254382861044,1.1494967991319778,48.300650824724165,5.313242133978255,42.68500737673017,37.66661160233693,4.790872982052674,5.440921380414176,3.287849773336555,2.1185614827496897,1.1493819353899484,0.9531911443654922,5.916838112580641,4.002290559746224,1.9084162045608037,2.7900451511398705,1.208099366028907,31.583696611439528,7.2388557470826385,24.28091279666343,5.778249490503039,18.477765367493415,5.777578532650324,12.606541974382175,1.0058582752884198,11.501452816562683,5.726846820390917,4.504136783653947,1.2026620278362306,1.883837844700279,2.592614680549989,0.7695019724448269,4.485919273938526,1.8013549857842681,0.7697232411856132,0.07521964187932816,1.0718037670991363,1.0716960130340503,0.07521288317326764,6.822438548975088,0.7658400909660591,5.726846820390917,4.504136783653947,1.2026620278362306,1.883837844700279,2.592614680549989,1.8013549857842681,0.7697232411856132,4.379388404732175,1.8779470395104056,1.6687317913136337,-0.2035965369382716,7.024625343751045,4.491664053902829,2.554145913318792,1.6861119386491252,0.8687330015122999,1.6843577272550807,0.8161190845194597,4.5331469160074604,5.337420222222621,-0.8544649788850236,1.6469166865838627,2.499417719892471,0.6170320011288704,0.6177213377246413,0.15293787526518007,0.1531096610297168,0.43243258943726487,0.4329150255174785,0.18295252725202257,0.18315838190107592,0.21593071299684288,0.2161718266927886,0.21560569594278345,0.2158464517697169
13,64.0318404662291,53.00734350589519,10.810352495837646,3.2484091204942493,7.5288646722842225,1.113564855669492,2.080330132596227,0.934374870105365,1.119164974186495,47.47698613156903,5.289018532471666,41.7822394188273,36.79892711596725,4.604676125251367,5.403998466958646,3.2665756622732682,2.080230817581257,1.119100172835742,0.9343402258933525,5.697723377948958,3.861655610526382,1.825857180371324,2.690924422716435,1.1637961472367333,30.824784037888236,6.948184592029224,23.770177022668342,5.563571352205086,18.165150440100312,5.563042287528136,12.446180042013843,0.9618973835676689,11.319005016049868,5.619709474116239,4.428570409318465,1.1577134113583811,1.8290431193024688,2.5531476677385703,0.759790222578151,4.468579997867893,1.7602819962308827,0.7561745434524717,0.07232147017309021,1.0426381699557365,1.0425778019720544,0.07231697156600339,6.78993279481967,0.7554448607385772,5.619709474116239,4.428570409318465,1.1577134113583811,1.8290431193024688,2.5531476677385703,1.7602819962308827,0.7561745434524717,4.3472485588005005,1.8617914125665986,1.658808253766725,-0.19790296404822974,6.98379872377798,4.467660896121298,2.53675457588775,1.6750402479311135,0.8618404505187367,1.678166124198386,0.8169414254534124,4.511522684122701,5.317650387308811,-0.8540066492368523,1.6299251609804173,2.4818011787839818,0.6078172303114696,0.608443107071175,0.15127977851283553,0.15143806691790973,0.42404029800547477,0.4244753145869667,0.1810330650287281,0.18122289487292828,0.211414441752129,0.21163179762006656,0.211123183543727,0.2113402725061909
14,63.217643708048435,52.16122549111855,10.904620422490199,3.2174310076397297,7.663644288015169,1.135041415182061,2.0437178031148826,0.9225924306687311,1.102365541497857,46.61138196977708,5.378832305562627,40.98997714407485,36.15592090831852,4.565705553604399,5.415323660914034,3.3312985234308763,2.0435615663879148,1.1022667221840199,0.9225366292650339,5.647723806982013,3.822108952283367,1.818399821347932,2.6638576969506724,1.1533701244414094,30.31230765362626,6.8969247081436595,23.339987799546968,5.507195248039921,17.803427700992103,5.506642735924421,12.186327220188916,0.9583269480648203,11.110948060102759,5.527313777452155,4.356486501717097,1.14723065052969,1.8075151500273285,2.516416411332255,0.7514625361178323,4.56758049892302,1.7419556064207802,0.7491486426940989,0.071832896996752,1.0276409859661872,1.027548293763483,0.07182708761094107,6.936678084930771,0.7462775546384268,5.527313777452155,4.356486501717097,1.14723065052969,1.8075151500273285,2.516416411332255,1.7419556064207802,0.7491486426940989,4.436364577402789,1.895199580159156,1.6942251786680427,-0.1965065221359917,7.13109914769448,4.565928511783543,2.586076822693161,1.7098112873843063,0.8760481284582345,1.714688010709647,0.8392718654778588,4.610747392492297,5.439731493726711,-0.8756089772826368,1.6636676415756149,2.5366186886358735,0.6009503152285386,0.6015697180345645,0.15041842381749043,0.15057430715186057,0.41896264308994396,0.41939399106026715,0.18005259942488264,0.18023950917591716,0.2090959840162864,0.20931149864740636,0.20881595996641364,0.20903118628581796
15,62.59476562226856,51.62937700712617,10.756445275682637,3.189160045586541,7.5350319308731155,1.1111623032166127,2.024890926163679,0.912877159632427,1.086159574555437,46.09793046609642,5.295919444296853,40.47018948162401,35.64891350279873,4.451814492712127,5.344012796253221,3.263637133856186,2.024792932155953,1.0860964331989171,0.9128410802904069,5.513591043962186,3.736274198039117,1.7673844662491225,2.6033314882167415,1.1262043209335986,29.86560972525059,6.718719113004219,23.043076559659955,5.376284911846067,17.626354301428727,5.3758165079064755,12.098424920578255,0.9310823978860799,11.006129889815705,5.464275099550159,4.312012960627324,1.1197656970708603,1.7742210237367722,2.4928622296336793,0.7473512262996963,4.487511738690017,1.7167700363188703,0.7408463207799735,0.07023487548737585,1.0119130319478207,1.0118536971311773,0.07023089510352773,6.809042668377675,0.7413925225731004,5.464275099550159,4.312012960627324,1.1197656970708603,1.7742210237367722,2.4928622296336793,1.7167700363188703,0.7408463207799735,4.342956040267858,1.851790560658582,1.662171596857455,-0.18583280156549326,6.990716618788255,4.478321926168033,2.5324472110301772,1.6755825812115226,0.8560484855779752,1.684024830481707,0.828719323335619,4.523974031979444,5.343651353203559,-0.8611117954545547,1.6267828518523655,2.485040758447214,0.5966976236690925,0.5972558469972927,0.14975645132293966,0.1498994475270558,0.4147319275162722,0.4151184674646984,0.17929990136977295,0.17947150842312132,0.20677074477549476,0.20696409033030413,0.20651044294334825,0.20670358125492097
16,61.9110421574767,50.92679272958108,10.833232052572365,3.168206545513317,7.641626196817049,1.1278789423276663,2.001893820543883,0.9068669983346237,1.076439488564568,45.38746529600243,5.369150060122414,39.82745091878287,35.1357293115575,4.424712038395507,5.354956242774073,3.313134442592949,2.0017602562208783,1.076355050420593,0.9068191285921737,5.477339183273195,3.7087058101945587,1.7614710200268358,2.584923559021276,1.1189348890611508,29.46347030669746,6.682619307575791,22.70583841347713,5.338330685860156,17.338291179715824,5.337855313419029,11.890524269086423,0.9282126552469199,10.845834612157448,5.394904041894422,4.258667405667716,1.1128087044753041,1.760244738571655,2.4661320448057986,0.7424305048637683,4.566687437763819,1.7047617545297187,0.7362800960521669,0.06992369508916267,1.0036581829101958,1.0035789750950919,0.0699187221324898,6.923971704656503,0.7356127898694708,5.394904041894422,4.258667405667716,1.1128087044753041,1.760244738571655,2.4661320448057986,1.7047617545297187,0.7362800960521669,4.412108489071022,1.8764174145687058,1.6893697415759354,-0.18389527523864338,7.1057550935656035,4.558249526591508,2.567776974122841,1.7012472662952736,0.8653901787185454,1.7110239284416795,0.8463807478370676,4.604355059791026,5.442247250658266,-0.8789799904173217,1.6531051117988746,2.5287111540675333,0.5926454897676544,0.5932075555136546,0.1494330118324399,0.14957537830790357,0.41177456084753056,0.4121648139617942,0.17895198315818237,0.1791227534977413,0.20549330103945185,0.2056882775686951,0.20524105475172688,0.20543578758791997
17,61.386313020508084,50.56921655465299,10.636204515903547,3.138729559880856,7.469532668476865,1.0962638057926932,1.996514839340923,0.9037680389788023,1.0705534179252012,45.10723468182009,5.258060686368034,39.593911348134114,34.904216799365294,4.369830122958867,5.2676645373260875,3.223318196831507,1.9964185511714634,1.0704915668971908,0.9037319572811202,5.412766664892395,3.6675745698942803,1.7366170494390696,2.5559140710506987,1.1058478702049013,29.257949124017923,6.59653612289113,22.57155684615795,5.275374972651495,17.26118254756439,5.2749410161018435,11.854574111689818,0.9148795408511012,10.800164209236936,5.366527546957675,4.238833572294555,1.099650762000562,1.7445926032335757,2.4555872710119875,0.7421778580884552,4.455819736387642,1.6929859661365025,0.7325000020989891,0.06931471635446484,0.9978255228508258,0.9977671150487968,0.06931106662536675,6.74989270561314,0.7346135957965992,5.366527546957675,4.238833572294555,1.099650762000562,1.7445926032335757,2.4555872710119875,1.6929859661365025,0.7325000020989891,4.290143976678585,1.8204001489521318,1.6466274718828182,-0.17131868062082273,6.917708633810585,4.440426542643371,2.4966200363091966,1.6558954853598458,0.8390441702316073,1.667858614216321,0.8296500098439079,4.486272927990117,5.308669865367692,-0.8572486257195154,1.6077420492411927,2.461418329722365,0.5919036375787283,0.592414785802134,0.14946812587117847,0.14959991964271951,0.4105902828891315,0.4109437044958483,0.17901441208358726,0.17917263278274098,0.2047943385008462,0.20497126667467916,0.20455112839905404,0.2047278788495768
18,60.84974656540872,50.03040948387145,10.687621285236725,3.1255218711603314,7.5416685471848,1.107323877194514,1.9846669072518892,0.9021399523195293,1.0663749180147915,44.57244612744954,5.309529423944689,39.11895709627261,34.53248457005374,4.353577327143954,5.274624498594343,3.2552976942579304,1.9845522599578165,1.0663020141999142,0.9020990248990958,5.389557067071208,3.651044017596034,1.73227855868429,2.545336185777434,1.101487177033235,28.97290457847931,6.574363376770231,22.333117265413083,5.253863185109568,17.05377172717016,5.253433819057907,11.704465247379119,0.9127341193760632,10.690129027283447,5.320635492034748,4.20440744428829,1.0958329453676612,1.7373848186605323,2.4389391483694545,0.7400434970482567,4.510488013932725,1.6868445418738771,0.7302934907424082,0.06914232285437102,0.9947552584538079,0.9946868534139872,0.0691380029642123,6.8270457238999125,0.731713212861416,5.320635492034748,4.20440744428829,1.0958329453676612,1.7373848186605323,2.4389391483694545,1.6868445418738771,0.7302934907424082,4.33583552529023,1.8354455882814424,1.6644192555171524,-0.1691447570515024,6.994567905001867,4.496627793580724,2.5174158725673546,1.6717939337407473,0.8436715441142587,1.6846328531902774,0.8417919793455813,4.542546426145721,5.377593371666771,-0.8700763294426846,1.6252912529971268,2.4913435912015367,0.5901501572313056,0.5906712415869304,0.14954483033023522,0.14967729870878735,0.40934698221504545,0.40970829995023395,0.1791343429605767,0.17929327987534613,0.20434076916637847,0.20452132269633413,0.2041029505661051,0.20428328683519634
19,60.44464785702525,49.82106121859534,10.486779575259508,3.0990520522157343,7.366529070838013,1.0752811815070682,1.988977840700289,0.904083750799629,1.0682495060927186,44.47030555444134,5.196555270972735,39.09553496377646,34.507933533134974,4.345710012788634,5.188982883721453,3.1640181511912338,1.9888824185022347,1.0681881412293974,0.904048078989924,5.380426690386815,3.6456005876381656,1.7283570619746036,2.541539597232673,1.099680023029592,28.95093153436367,6.561744702850986,22.321250578538553,5.245049232749963,17.04974091534054,5.244630900891433,11.705559461096765,0.9105619925065305,10.689512981619176,5.319401992497122,4.204128615784613,1.0941279048798613,1.736035205545242,2.4390382294664836,0.7425512867014541,4.395870876668372,1.6862222200825852,0.730373662755913,0.06928231138590689,0.9964305306905242,0.9963724633792903,0.06927881334800946,6.648188837237787,0.73359174118015,5.319401992497122,4.204128615784613,1.0941279048798613,1.736035205545242,2.4390382294664836,1.6862222200825852,0.730373662755913,4.213055223742228,1.779385637939672,1.6209594060374861,-0.1571606293022983,6.803068131027659,4.376324669097287,2.445372770595247,1.6259181771648523,0.8170808860748445,1.6398460229818317,0.8236549748493611,4.421439420498245,5.239401021559269,-0.8469232279879643,1.5809119272670473,2.4236317845163184,0.5919791488641871,0.592463469166797,0.1500943927921768,0.1502193984082866,0.410448419420277,0.41078340761447096,0.17979862616130424,0.17994871490277878,0.20487615060227762,0.2050439321812893,0.20463932319400588,0.2048069357675632
20,60.073852481106925,49.46177011001046,10.512748078763629,3.0927069802093987,7.404562507420991,1.0808023136197609,1.9865485418360214,0.9058941184945305,1.0685161635664833,44.12416190368479,5.225696239684979,38.79757252758786,34.282523057256114,4.3394235701227375,5.191705146128658,3.179177587774419,1.9864482066840174,1.0684517497451356,0.9058586138596318,5.369614537216903,3.6391486799455275,1.7257717828292984,2.537980170226583,1.0979900462952552,28.784690050653428,6.552585732784595,22.182770809578354,5.238150948406594,16.925404381584613,5.237744303859812,11.615360081351291,0.9092488876333031,10.629488908947632,5.296325539457901,4.187879184515045,1.0930897273236426,1.7347332477613746,2.432018674952041,0.7427725301307095,4.425773495363285,1.6853212069370318,0.7303161300005405,0.06922817818875496,0.9974306894952953,0.9973702397401983,0.06922431610241887,6.688160052941722,0.7332206107237184,5.296325539457901,4.187879184515045,1.0930897273236426,1.7347332477613746,2.432018674952041,1.6853212069370318,0.7303161300005405,4.235870701215126,1.7856409236140673,1.6296267361048307,-0.15519837222461538,6.8426034374003954,4.408168169149953,2.453127290619574,1.632749857830929,0.8178099685951987,1.6471855813026566,0.830254685789573,4.453114660421882,5.278079256014087,-0.8545378530564556,1.5896800328756615,2.439672820485627,0.5921598531882071,0.5926563170234901,0.15048470017509713,0.15061112030658586,0.4106206132433732,0.4109648065719301,0.1802838940576283,0.18043559698999614,0.20508791263502157,0.2052599675084268,0.2048542598911081,0.20502611125139591
21,59.80525237239981,49.38032391731986,10.3402408593027,3.0726355803675824,7.254360233381257,1.0533470854455178,1.9976355910505663,0.9115198567023537,1.0759335893087192,44.15604032198435,5.128894313452259,38.920503253497266,34.40462312561918,4.366191877228925,5.120557410406386,3.100834586832425,1.9975401559801313,1.0758720010488028,0.9114846377846512,5.401284272640972,3.6600488717151123,1.737240859313718,2.552828956519106,1.1045191077345577,28.894077643279363,6.594060259473987,22.25798909489806,5.269342541688338,16.972278095340954,5.26892624020906,11.641767532755242,0.9153005350755208,10.661222788768441,5.314937793641515,4.202042942392856,1.0998488854083914,1.744070987337307,2.4401229661312422,0.7471237027053245,4.326030739525615,1.6931480566166215,0.7333658196137424,0.06989506290154354,1.0045081404155711,1.004449861519043,0.06989158492551827,6.533372547576843,0.7371199297442319,5.314937793641515,4.202042942392856,1.0998488854083914,1.744070987337307,2.4401229661312422,1.6931480566166215,0.7333658196137424,4.1313555227204155,1.738215162407536,1.592422536934971,-0.14544362132480584,6.678063488737337,4.304234230665899,2.3918677519302154,1.5937585382619999,0.7952672951185864,1.6084364930761186,0.8140768256395456,4.348224267869689,5.157771566011551,-0.8339051696917416,1.5527810380033236,2.3819994300625686,0.595749144659046,0.5962236151747222,0.15138565820309988,0.15150779176357604,0.41332247476166734,0.4136511191746586,0.18135921946751773,0.18150585244441028,0.20649523474360876,0.20665985952941124,0.20625686073440405,0.20642131211060902
22,59.60475755451536,49.19930429941874,10.344933404146792,3.0724038835205367,7.26297231118884,1.0541482497653079,2.0026710826819287,0.9158040886836621,1.0795026700780712,43.99301584040957,5.138176081001986,38.79064354390648,34.31563824634258,4.36804537582717,5.120224119278874,3.1018996355867383,2.002580582221136,1.0794439091602985,0.9157724198019354,5.4009779843384615,3.661826085575594,1.7362957951011064,2.554882375362752,1.105009562873058,28.836570113632373,6.5956710469893265,22.21085447228258,5.274060975333006,16.925090963204948,5.27365971464982,11.607397088651712,0.9147797732168523,10.645949773204377,5.311758207242337,4.201423835860491,1.1009909556835669,1.7473277308077269,2.4412519084320343,0.7491624700488421,4.334069655010459,1.6963274283916734,0.7349826517935603,0.06993426514063579,1.0084449507390836,1.0083897973109344,0.069930686196829,6.541293487918307,0.7387831086798985,5.311758207242337,4.201423835860491,1.1009909556835669,1.7473277308077269,2.4412519084320343,1.6963274283916734,0.7349826517935603,4.134696687580769,1.7374289094694189,1.5933137471976289,-0.14405897271030654,6.685664893745039,4.314412355621181,2.3892942755449402,1.5931316330053367,0.7932133636587125,1.6080502888711312,0.8157305738248659,4.358101207632063,5.169564131229123,-0.8368467530421302,1.553890198000657,2.3858384294115615,0.5974137428587523,0.5978997125253926,0.15199080886725838,0.152114592719543,0.414557842944264,0.4148949480239943,0.18209301088527477,0.1822415614066574,0.20719163665200022,0.20736021251213993,0.2069546492636616,0.2071230262810992
23,59.473397859476286,49.22092097035328,10.218839559259743,3.060347686857522,7.153026509060798,1.0340261275571494,2.0175129760144994,0.9235415771086578,1.0900619861608878,44.11585000668863,5.067302371005864,38.99971537161859,34.524648281813825,4.415699532160203,5.070523821492692,3.0444774774954566,2.0174169976153586,1.0899997475545447,0.9235067967438445,5.4571953920969065,3.698604251019391,1.7570118914821313,2.58097907435834,1.1165629674414388,29.02413071253447,6.669733900737546,22.33774043039825,5.329476446157266,17.00177835870051,5.3290529400026845,11.648324702915467,0.9257839463973362,10.696703553902609,5.342152394293234,4.224163125326163,1.1128458163058594,1.7630979961055713,2.4541100866505907,0.7543644017965107,4.259594700757083,1.7092155103640148,0.739799645119976,0.07089170064154103,1.0186077296470084,1.0185489274149593,0.07088815775918386,6.4266493891385625,0.7437340831490108,5.342152394293234,4.224163125326163,1.1128458163058594,1.7630979961055713,2.4541100866505907,1.7092155103640148,0.739799645119976,4.058782501764056,1.703299291271016,1.5661970137179133,-0.13733327079127536,6.56477585810318,4.237319558407265,2.3450815391378796,1.5649813564597126,0.7770267289949193,1.5795104136241787,0.8033794599328092,4.28006618898929,5.0796112795071355,-0.8209567142706866,1.5278905984833815,2.3438574082237706,0.6018719112453923,0.6023489688512553,0.15305119229095052,0.15317344327795146,0.4180990577845725,0.4184300894232865,0.18335316073068383,0.18349991473012736,0.20906257742851359,0.20922838051192275,0.20881749190688828,0.20898310975961573
24,59.425625716696366,49.194299982612286,10.208623994845922,3.0648807697870777,7.13994833312173,1.031439412446978,2.027366572458895,0.9291014121683203,1.095531590275333,44.1074652796993,5.061409190297865,39.00807615693231,34.54520923266986,4.422819732768703,5.068632389401075,3.0356294060492117,2.0272816772753273,1.0954758820033088,0.9290720484809574,5.464110529552379,3.7057805643151602,1.7572606553401022,2.5865874431281406,1.1184689675302197,29.051859106177783,6.678378560584806,22.362230771387654,5.3414933878899244,17.016355463757094,5.3410851316082955,11.658781351588422,0.9258445702022639,10.715460863123146,5.353530216596354,4.234724177515781,1.1153090220620474,1.7690605662031962,2.460862273549633,0.7574635450609561,4.251140903977033,1.7147933944921725,0.7423687522825563,0.07098866505391525,1.024129101891958,1.024076812959352,0.07098522024460427,6.411038939137995,0.7466752154548845,5.353530216596354,4.234724177515781,1.1153090220620474,1.7690605662031962,2.460862273549633,1.7147933944921725,0.7423687522825563,4.048123809687722,1.6978225798553936,1.5615017586056763,-0.1366841258696373,6.5490942091166895,4.230938223194532,2.3357452203098275,1.5592309896288359,0.7734145848711503,1.5737930721777749,0.8012596444025115,4.273348643707559,5.070887762654742,-0.8202447170000554,1.523433438255201,2.338603288352046,0.6043965282134836,0.6048827463459326,0.15373814043933073,0.15386191140020808,0.4199340395364928,0.4202716293484642,0.18417781065855926,0.1843263486829968,0.21001308653703982,0.2101819624831783,0.20976804043607444,0.20993671569757158
25,59.411889035971264,49.28545866004565,10.13426823489233,3.0605088052246714,7.074611176690838,1.0194728657313503,2.0426549292385054,0.9371573642004769,1.1066454193663453,44.27530832291733,5.019202063222471,39.244292552219605,34.78129485709079,4.477012042916243,5.041767539012134,3.0015593464478645,2.0425583603899136,1.1065825063306254,0.9371230530868031,5.527959311500356,3.7474518156148546,1.78088688464953,2.616142521916216,1.1315745206195598,29.263584051908587,6.762654654131687,22.50488246626265,5.404530918026512,17.10189338898341,5.404095143538596,11.70360166877952,0.9384205304950367,10.771350711205239,5.387167845035111,4.259710606683633,1.1287191542261419,1.7866739573093782,2.474885044193665,0.7624563231068882,4.20540671535052,1.7290170077660507,0.7475941154510387,0.07199378061744809,1.0348625555389905,1.034803215580441,0.07199013216498565,6.341617278488488,0.7516025396734298,5.387167845035111,4.259710606683633,1.1287191542261419,1.7866739573093782,2.474885044193665,1.7290170077660507,0.7475941154510387,4.003670709261255,1.6781741391113312,1.5455750538008737,-0.13307573151620924,6.476779782419413,4.183958137235372,2.310222599127372,1.5429748759330078,0.7641490470696348,1.556704543778254,0.7934204658449575,4.225559430492836,5.015394294805863,-0.8099156667995862,1.5091028757292513,2.3139054546990976,0.6087667799644966,0.6092541074513966,0.15474517012080022,0.15486945971772692,0.42350024720162366,0.4238389675637379,0.1853713768369807,0.18552055235017373,0.21190923099650358,0.21207884379976086,0.211655048069823,0.21182446071045166
26,59.47793485967183,49.369233053004386,10.116216205021123,3.0677540064075983,7.049269437487048,1.0150874169561805,2.054190860579021,0.9426686186154478,1.1124781814279825,44.373773743833986,5.004145012542659,39.344571103608004,34.87188400505828,4.486105407354923,5.039509718446765,2.987664046008664,2.0541077566713573,1.1124232417458657,0.9426401481649682,5.538147930190255,3.7567736523671194,1.781731582387022,2.622995598183357,1.1340200209961375,29.34353050831323,6.77399359022478,22.57330454019398,5.419020664892242,17.155751298197256,5.418597815441686,11.742674610805516,0.9387740590978936,10.80975057846915,5.406281055676367,4.2758919922912275,1.1315600352705621,1.793323558636964,2.4841844171919365,0.7657435234477878,4.187322784653892,1.7351414736289894,0.7503149663052041,0.07210826813337787,1.0405201592184115,1.0404685950393,0.07210483482586248,6.312916202361575,0.7549110970881272,5.406281055676367,4.2758919922912275,1.1315600352705621,1.793323558636964,2.4841844171919365,1.7351414736289894,0.7503149663052041,3.985541170412013,1.6705640273296096,1.5379426003674428,-0.13309525063889752,6.4482414245557695,4.167597754311588,2.297990233214185,1.5347780287249857,0.7601492668028104,1.5483850344237253,0.789087903150291,4.208889562609204,4.994380570005229,-0.8068745226582972,1.5016987396008876,2.303477906134151,0.6114393790219029,0.611932825805314,0.15536860011108336,0.15549406504081192,0.42542140418266433,0.42576435783534816,0.18611479559320596,0.1862653619151717,0.21286478376456838,0.2130363853846242,0.2126097556946871,0.21278115061251468
27,59.54603512679585,49.49150484960544,10.088788685036349,3.06922676649156,7.024438558416763,1.0105641038793036,2.066927018420062,0.9494040746452985,1.1218588577674002,44.54243900080743,4.987945604077465,39.55668654988999,35.08304592508743,4.534396411729041,5.0324077992167755,2.9749058888412816,2.0668300531966683,1.1217954357114088,0.9493702638433984,5.595004677961195,3.793797336492185,1.8028332338131412,2.64923575431224,1.1456700883586537,29.532408587633572,6.8491307606587695,22.700355108407805,5.475188468364036,17.231820048558617,5.474739183931867,11.782116852757166,0.9500198835124591,10.858643506324603,5.435709458740375,4.297590304927384,1.1434541723779146,1.8087698939694081,2.4962454679034987,0.7696374628263518,4.168323955141874,1.7474660713768182,0.7547703404434897,0.07295560717715581,1.0495952548160545,1.0495355581633021,0.07295184795646283,6.285169368256835,0.7588784811492928,5.435709458740375,4.297590304927384,1.1434541723779146,1.8087698939694081,2.4962454679034987,1.7474660713768182,0.7547703404434897,3.969493712674918,1.663854943621747,1.5321503876845983,-0.132153395691599,6.420270613321599,4.148431600379395,2.2891794292014147,1.5291676786757464,0.7570327821766668,1.5417301478102856,0.7855245413972587,4.189106315770666,4.970946273435844,-0.8018859196781627,1.4976307181735444,2.294428309363156,0.6149109020776173,0.6154117351622478,0.15614326245897164,0.15627048094660453,0.42831856440761923,0.42866711254091544,0.18703037401183537,0.18718303881294787,0.21441207745992014,0.21458656233794246,0.214148902522711,0.21432317257839353
