cycle no,1 Ascending aorta [mm^2],2 Aortic arch I [mm^2],3 Brachiocephalic [mm^2],4 R. subclavian I [mm^2],5 R. com. carotid [mm^2],6 R. vertebral [mm^2],7 R. subclavian II [mm^2],8 R. radius [mm^2],9 R. ulnar I [mm^2],10 Aortic arch II [mm^2],11 L. com. carotid [mm^2],12 Thoracic aorta I [mm^2],13 Thoracic aorta II [mm^2],14 Intercoastals [mm^2],15 L. subclavian I [mm^2],16 L. vertebral [mm^2],17 L. subclavian II [mm^2],18 L. ulnar I [mm^2],19 L. radius [mm^2],20 Celiac I [mm^2],21 Celiac II [mm^2],22 Hepatic [mm^2],23 Splenic [mm^2],24 Gastric [mm^2],25 Abdominal aorta I [mm^2],26 Sup. mesenteric [mm^2],27 Abdominal aorta II [mm^2],28 R. renal [mm^2],29 Abdominal aorta III [mm^2],30 L. renal [mm^2],31 Abdominal aorta IV [mm^2],32 Inf. mesenteric [mm^2],33 Abdominal aorta V [mm^2],34 R. com. iliac [mm^2],35 R. ext. iliac [mm^2],36 R. int. iliac [mm^2],37 R. deep femoral [mm^2],38 R. femoral [mm^2],39 R. ext. carotid I [mm^2],40 L. int. carotid I [mm^2],41 R. post. tibial [mm^2],42 R. ant. tibial [mm^2],43 R. interosseous [mm^2],44 R. ulnar II [mm^2],45 L. ulnar II [mm^2],46 L. interosseous [mm^2],47 R. int. carotid I [mm^2],48 L. ext. carotid I [mm^2],49 L. com. iliac [mm^2],50 L. ext. iliac [mm^2],51 L. int. iliac [mm^2],52 L. deep femoral [mm^2],53 L. femoral [mm^2],54 L. post. tibial [mm^2],55 L. ant. tibial [mm^2],56 Basilar [mm^2],57 R. PCA I [mm^2],58 R. PCA II [mm^2],59 R. PCoA [mm^2],60 R. int. carotid II [mm^2],61 R. MCA [mm^2],62 R. ACA I [mm^2],63 R. ACA II [mm^2],64 ACoA [mm^2],65 L. ACA II [mm^2],66 L. ACA I [mm^2],67 L. MCA [mm^2],68 L. int. carotid II [mm^2],69 L. PCoA [mm^2],70 L. PCA II [mm^2],71 L. PCA I [mm^2],72 L. ext. carotid II [mm^2],73 R. ext. carotid II [mm^2],74 L. sup. thy. asc. ph. lyng. fac. occ. [mm^2],75 R. sup. thy. asc. ph. lyng. fac. occ. [mm^2],76 L. superf. temp. [mm^2],77 R. superf. temp. [mm^2],78 L. maxillary [mm^2],79 R. maxillary [mm^2],80 L. superf. temp. fron. bran. [mm^2],81 R. superf. temp. fron. bran. [mm^2],82 L. superf. temp. pari. bran. [mm^2],83 R. superf. temp. pari. bran. [mm^2]
11,10.356803086509878,9.11394108250893,1.9308124045146455,0.8276743295531689,0.4637965353369132,0.15315795668812676,0.29246269348328674,0.07627226286202236,0.14411482427672448,7.9969395376542645,0.344694121900916,6.697632190117493,4.966228696635717,0.43162629922829365,0.8276606133125862,0.1825032932119399,0.29245875435783336,0.14411397261746392,0.07627199827004931,0.5027403717246042,0.3594134894775933,0.32958695166967134,0.19129002601550535,0.12567678868637383,3.7021546229587368,0.6702182554977231,3.2615791731267665,0.36203365537958004,3.082712374652395,0.36202869204232796,2.374494279899714,0.16752092729320367,1.648675347527483,0.7080190786011101,0.5569418669221902,0.12528130426610556,0.12470878869211421,0.26935394100131865,0.3248270622768516,0.15453748369305018,0.19472639480149123,0.09540725185404125,0.03130085073571377,0.11420108122131899,0.11420074142170814,0.031300776008248606,0.2555395597429773,0.3502704333773442,0.7080190786011101,0.5569418669221902,0.12528130426610556,0.12470878869211421,0.26935394100131865,0.19472639480149123,0.09540725185404125,0.11978070287863445,0.045822523301367525,0.041310925322810325,0.047094196685203225,0.12078089129868104,0.0571219895950631,0.057049531263161625,0.06425033151786211,0.04691607367549546,0.05722806383266508,0.02948844399350167,0.06419760696313503,0.10248343741380557,0.0552112754361597,0.05954966028847177,0.07729845878409729,0.10937254210378135,0.10938629526666722,0.01566342466897542,0.015663864745184008,0.07498255656153995,0.07498989518180403,0.017226072578991187,0.017226587890250566,0.024087214689214115,0.024088122178667244,0.024086878118150433,0.024087785211740088
12,10.413940250635916,9.164223530584025,1.9387577485154732,0.8319365220085294,0.4656949365946728,0.15352288926138855,0.29347772947654005,0.0764395399680678,0.14450672022216648,8.041064735930897,0.34609223781504106,6.73458965115651,4.993637269480398,0.43287576019385376,0.8319213116897208,0.1829591578582954,0.29347345313053086,0.14450574303407757,0.07643922914839855,0.5048800922661396,0.36066960463388914,0.3306420682696385,0.19207292637203108,0.1261221265407959,3.7225854135768275,0.6731243298858454,3.2795645566510108,0.36351403798119847,3.099701928590176,0.3635091170111564,2.3875793878853515,0.16825736351365023,1.6577673732174596,0.7114098841460135,0.5585740756663077,0.12551238754779298,0.125095133087901,0.27014472281144075,0.3259266897912293,0.15498131179851996,0.1951122969910793,0.09557060589020135,0.03133563385565268,0.11436182834116225,0.11436144488592104,0.03133554883165931,0.25635683133465326,0.35145998873003326,0.7114098841460135,0.5585740756663077,0.12551238754779298,0.125095133087901,0.27014472281144075,0.1951122969910793,0.09557060589020135,0.12020418436741259,0.04590346187323771,0.04137521493393638,0.04717874256331369,0.12119196680586215,0.05723666383286205,0.05716533588830237,0.0643924368354043,0.04699690400876619,0.05734179217893934,0.029523737583073206,0.06433781921784683,0.10280229459306404,0.05532440778766022,0.0596791316187417,0.0775056019096428,0.10975605516078331,0.10977005640820178,0.015676626495693263,0.015677074870077082,0.07519173548986947,0.07519920869231797,0.017241610131617954,0.017242135298944798,0.024115439853147992,0.024116365592452168,0.024115108101329767,0.024116033457348134
13,10.475250517366621,9.218178281172898,1.9472863156891191,0.8365108267867092,0.4677396792830515,0.1539199880380744,0.29456245739667297,0.07661722358919323,0.1449252038760511,8.088416357602329,0.34759857473034267,6.7742625324373495,5.023084751807785,0.4342236821499233,0.8364973331691322,0.18345973335655394,0.29455845156083177,0.14492429655553923,0.07661693345216751,0.5071847731465239,0.3620250684584655,0.33178219713257173,0.19292417116722227,0.12660595279300968,3.7445659590591625,0.6762617474656084,3.2989288894705395,0.36511373313176093,3.1179991157914126,0.36510899120491613,2.4016737482756207,0.1690530644394965,1.6675650335002792,0.7150652914128294,0.5603333762617504,0.12576280327975284,0.12551641122226898,0.27099418536561054,0.32710846873970306,0.1554911823609062,0.19553099441948896,0.09574728594274366,0.03137308306657929,0.11453413198313178,0.11453376997081448,0.03137300342533979,0.2572941444385346,0.35273951821710475,0.7150652914128294,0.5603333762617504,0.12576280327975284,0.12551641122226898,0.27099418536561054,0.19553099441948896,0.09574728594274366,0.12069348125042231,0.04599962525659713,0.04145522862558467,0.04727913599843732,0.12170653943611076,0.05738723578035099,0.057311539561218594,0.0645739499000567,0.04709920064079388,0.05749010309898425,0.029567627430032422,0.06452127607323103,0.10319938569845091,0.055458631318543054,0.05983456353448072,0.07774920817196847,0.11016828301249461,0.11018217994217591,0.01569078120045238,0.015691227574750236,0.075416408697267,0.07542383349352447,0.017258257991697327,0.017258780958970103,0.024145828583034146,0.024146752529158634,0.024145499217966437,0.024146422807766577
14,10.54207332720181,9.276984253073225,1.9565667217991354,0.8414938058479363,0.46995779967926565,0.15434628633658226,0.2957425700655329,0.0768061559769088,0.14537473467056777,8.140021681475819,0.3492322369180962,6.817488064171483,5.055146221394267,0.43568055005263195,0.8414797524044567,0.18399307091701075,0.29573841310445903,0.1453737669712891,0.07680584374775769,0.5096842806904572,0.36349120723462075,0.3330138479529351,0.19383710170133125,0.1271253072630396,3.7684705549965294,0.6796582593178088,3.3199778527978503,0.3668420177406552,3.1378858532085667,0.3668373583207871,2.41699198747591,0.16991409810813277,1.678208656934504,0.7190308208020252,0.5622370471096566,0.12603185592579905,0.125964346797001,0.27191165938178785,0.3283918853178774,0.15601445016940696,0.1959740434487843,0.09593409920935227,0.03141278794159022,0.11471659353495613,0.11471621204256077,0.03141270356762735,0.2582581964058131,0.35412808199620815,0.7190308208020252,0.5622370471096566,0.12603185592579905,0.125964346797001,0.27191165938178785,0.1959740434487843,0.09593409920935227,0.12119330014949141,0.04609546938215621,0.04153207692680095,0.0473793107106491,0.12219839816406848,0.0575249613125422,0.057450489829694945,0.06474509871043266,0.04719634170551289,0.05762782201236551,0.02960980133863828,0.06468979393664698,0.10358027852409439,0.05559262124796894,0.05998815544355483,0.07799417392891456,0.1106153751289466,0.1106294688671238,0.01570595141665755,0.01570640395235141,0.07565914045746332,0.07566666938110288,0.01727610269169968,0.017276632959412307,0.02417806332826833,0.024179000351480285,0.024177736944929112,0.024178673621047874
15,10.607877989245665,9.334891855687172,1.965707193697131,0.8464027259195671,0.47215203734022615,0.15477419512657545,0.2969001948911891,0.07699024912332204,0.14581439988577727,8.19083783691239,0.35084860284969727,6.860056211094683,5.086730174840192,0.4371182624130152,0.8463898516651934,0.18453425630332712,0.296896235983525,0.14581348136771377,0.07698995126176086,0.5121489987490547,0.3649381783272967,0.3342303180179749,0.1947419250702842,0.1276397817300059,3.792033581030536,0.683011793180048,3.3407341628545533,0.36854900290195236,3.1574990011409056,0.36854444683981913,2.432098469511758,0.17076433607685307,1.6887048440459385,0.7229405941873221,0.5641119845383968,0.12629766471771378,0.12640808919646762,0.2728111938643295,0.32965848297266687,0.15657598472118392,0.19640994129372238,0.09611745273290626,0.031451757777199114,0.11489521088854406,0.11489484442540793,0.03145167716170925,0.259290771365641,0.35549963070545587,0.7229405941873221,0.5641119845383968,0.12629766471771378,0.12640808919646762,0.2728111938643295,0.19640994129372238,0.09611745273290626,0.12173330200277956,0.046202575993078435,0.0416225149442033,0.04749146271654821,0.12278308177197864,0.057698144435438886,0.057617049399840775,0.06495305388546364,0.04731327965482143,0.057799057641980185,0.029659596633061835,0.0649010558366159,0.10403114243038963,0.05574249238349251,0.060161550900456634,0.07826457322565472,0.11105666469749846,0.11107055931879492,0.01572088086057999,0.015721328069226787,0.0758983844302139,0.0759058130950182,0.01729365035952252,0.01729417452281277,0.02420980254755433,0.0242107306227189,0.024209477287922013,0.02421040504185876
16,10.673871452630634,9.392967892558897,1.974859093331567,0.8513219090996749,0.4743400574163991,0.15519441054431823,0.29806083223210567,0.07717324200543668,0.14625335051546656,8.24180296855145,0.35246012031514895,6.902747341382022,5.118398078057027,0.4385527743447199,0.8513091685528463,0.1850605980557765,0.2980568617264037,0.14625242094940677,0.07717294041739069,0.5146144064759539,0.36638309158418825,0.3354440040919257,0.19564154274559134,0.12815142145312935,3.8156480099602974,0.6863630785704691,3.3615304706922835,0.3702530876787726,3.1771486169974827,0.3702486330581308,2.447234958704703,0.17161409367599492,1.6992222232735206,0.7268555041336627,0.5659867552272062,0.12656224536280794,0.12684791600079118,0.2737122418021859,0.3309231583844823,0.15709540767726735,0.1968424141435368,0.09629937898247627,0.03149040123346475,0.11507230473385718,0.11507193688713788,0.031490320059044466,0.2602481416004333,0.3568680724937244,0.7268555041336627,0.5659867552272062,0.12656224536280794,0.12684791600079118,0.2737122418021859,0.1968424141435368,0.09629937898247627,0.12222994144888753,0.04629796467232527,0.04169946992939951,0.047591191969296794,0.12327672092300739,0.057836775605582535,0.05775660689901597,0.06512535129942344,0.047410909965511075,0.057938186757189536,0.029701819559104774,0.06507074074094865,0.10441296806532259,0.055875877009537285,0.06031458995108908,0.07850822832054528,0.11149702363102451,0.11151105050867413,0.015735695489944836,0.015736146436379814,0.07613680997766162,0.0761443062518485,0.017311072312783213,0.0173116008945886,0.024241183859976232,0.024242119474726175,0.024240860256364873,0.024241795555275718
17,10.735073917327059,9.446824292944662,1.983347817526771,0.855886383731459,0.4763793735900868,0.15559287870733052,0.29913300222042016,0.07734057821002527,0.14665658458504066,8.289061531783684,0.35396228295472654,6.942331110728465,5.147760560697445,0.4398833531171689,0.8558743368903404,0.18556559055328775,0.29912915806350066,0.1466556837789147,0.07734028459090123,0.5169005208366114,0.3677232521476663,0.33657014340609565,0.19647747788021935,0.12862672231415062,3.8375465540941303,0.6894726175940896,3.3808190480154474,0.3718341020800521,3.1953751012439406,0.37182969194721815,2.4612724050806887,0.17240229770753274,1.7089726378786785,0.7304828150496218,0.5677210181188439,0.12680738293032884,0.1272552687313012,0.2745407764174317,0.3320991063492917,0.1576253458674617,0.197239129470249,0.09646583280867886,0.031525902477328484,0.11523466469793961,0.11523430542218123,0.03152582346242624,0.26122304255150214,0.35814156426868576,0.7304828150496218,0.5677210181188439,0.12680738293032884,0.1272552687313012,0.2745407764174317,0.197239129470249,0.09646583280867886,0.12274024641046476,0.04639964727943658,0.04178608199622771,0.04769787458591006,0.12383853444983695,0.058004196605596414,0.05791683279067574,0.0653261000508775,0.04752363044543543,0.058104222215933456,0.02974959650976266,0.06527511243884739,0.10484598673702364,0.05601840173943618,0.060479380399557296,0.07876452036480387,0.11190645275934956,0.1119202474705754,0.015749402862853736,0.01574984707170726,0.0763579927135829,0.07636536942441076,0.01732717802492512,0.01732769882741506,0.024270149538993768,0.024271072863100665,0.02426982609992739,0.02427074912926929
18,10.792386485237689,9.497260850714111,1.9912850748727808,0.8601569096969232,0.4782774945513709,0.1559571835066681,0.3001375289663787,0.07749714759183213,0.14703447752602852,8.333322871366795,0.35536028866465563,6.979407997827475,5.175265804283842,0.441125808065005,0.8601454167983483,0.1860223759474431,0.3001337620508227,0.14703359780908196,0.07749686221715138,0.519039169196911,0.3689756791819144,0.33762199562538664,0.19725729631165123,0.12907008236552028,3.858059095375408,0.6923804715176473,3.398885337223397,0.37331190243440576,3.2124461371798985,0.373307593367082,2.4744230726305836,0.17313973998128454,1.7181102195778506,0.7338813459416547,0.5693449602104359,0.12703627002768358,0.12763539540517513,0.27531958768980225,0.33319518527711633,0.15807844915796287,0.1976110555023704,0.09662195483556171,0.031559081896599936,0.11538641416963982,0.11538606499609182,0.03155900499295436,0.2620584793666368,0.35932768683948335,0.7338813459416547,0.5693449602104359,0.12703627002768358,0.12763539540517513,0.27531958768980225,0.1976110555023704,0.09662195483556171,0.12317387414463414,0.046483036066830234,0.04185370433745119,0.04778507821038192,0.12427325977088172,0.05812662578384719,0.05803976390300527,0.06547815639105022,0.047609666776940805,0.05822735290823385,0.029786688657454017,0.06542498951462936,0.10518192813398991,0.05613503448515241,0.06061330234969812,0.07897743592728891,0.1122879896427517,0.11230185668662428,0.015762147209736985,0.015762593061446964,0.07656412563765289,0.07657153709376861,0.01734216335486767,0.017342686093817585,0.024297091236948672,0.024298017505257903,0.02429676834188186,0.02429769431739646
19,10.842283532595786,9.541167949448852,1.9981968795532534,0.8638773508774029,0.47993891005928435,0.15628229646543917,0.3010085231648528,0.07763078914648328,0.14735922781815666,8.371849375423665,0.35658403646029513,7.0116749768001085,5.199196026208453,0.4422060147130792,0.8638661444495946,0.18643507268151635,0.3010048189127239,0.14735835926704013,0.07763050623346184,0.520898706364001,0.37006438180749235,0.33853644620379614,0.19793490137046818,0.1294553473012726,3.875901340629741,0.694909075901428,3.4145998762379075,0.37459633564555483,3.2272954510389398,0.3745920279343243,2.485858813167545,0.1737805595275096,1.7260513980510743,0.7368323392576214,0.5707522067912723,0.12723467028029742,0.12796367931944672,0.275989275992896,0.33415240619949277,0.15851536557678766,0.1979280981199657,0.09675461384347295,0.0315875018085535,0.11551612097506486,0.11551577479689927,0.031587425696501616,0.26286260531544187,0.36036436306963465,0.7368323392576214,0.5707522067912723,0.12723467028029742,0.12796367931944672,0.275989275992896,0.1979280981199657,0.09675461384347295,0.12359502493589837,0.046567226375678845,0.041925905115905486,0.04787356582299979,0.12474269050011742,0.05826711296860763,0.0581737434044185,0.06564649833675396,0.047704084383367644,0.05836703195538237,0.029826566568753776,0.06559657381611646,0.10554364754159153,0.056253226580336775,0.06074988881202666,0.07918942617267712,0.11262105247927794,0.11263470209150887,0.015773186659537638,0.01577362590844057,0.0767434803903593,0.07675077847846863,0.017355131320369435,0.017355646410990563,0.02432029969225287,0.024321213478637534,0.02431997615222196,0.024320889660537314
20,10.885467742532919,9.579171155060086,2.004170948273899,0.867094137710028,0.48136794968386076,0.15655652067230805,0.30176313184104697,0.07774698359788261,0.14764158208467507,8.405199938627895,0.35763656229197915,7.039613083489837,5.219923325767385,0.4431401568911736,0.8670836735418201,0.18677927895741142,0.3017595506483591,0.14764075213134523,0.07774671541609002,0.5225087422770976,0.3710066383652961,0.3393277322856663,0.19852156624533235,0.12978881148364857,3.8913608164042905,0.6970987003690564,3.4282168761332903,0.37570859009656216,3.2401628998497576,0.3757043690766929,2.4957715968942322,0.17433593906636952,1.7329392202170257,0.7393924208916487,0.5719732952508632,0.12740659152023245,0.12824881532713497,0.27657354787915006,0.33497694858225757,0.15885859396486418,0.19820563801142702,0.09687081595750979,0.03161223366077753,0.11562897827524574,0.11562864809741204,0.03161216106106364,0.26349564618921595,0.3612567176023339,0.7393924208916487,0.5719732952508632,0.12740659152023245,0.12824881532713497,0.27657354787915006,0.19820563801142702,0.09687081595750979,0.12392378015268714,0.04663055495391567,0.041977542737654056,0.04793980768671056,0.1250751567959616,0.05836105024950009,0.05826781236197015,0.06576308003355041,0.047769957994197594,0.058461705583984086,0.02985488058084265,0.065711571868233,0.1058003464336175,0.05634181706223612,0.06085170537372229,0.07935102614380656,0.11290796310753373,0.11292163601259214,0.01578269655035842,0.01578313586411639,0.07689816151485925,0.07690546828044083,0.017366312846317438,0.01736682800913376,0.024340369913133063,0.024341283317388867,0.024340045953899485,0.02434095907958252
21,10.919928259898551,9.609494072946964,2.0089398629886612,0.8696632176212051,0.48251507384824,0.1567815807232077,0.302362489042271,0.07783688059944809,0.14786258458445936,8.431805597982299,0.3584814705997442,7.061893686823846,5.2364433807822435,0.44388317652967807,0.8696527264176933,0.18706551810443114,0.3023589186822369,0.1478617521702967,0.07783661069663414,0.5237901264966576,0.37175591305631384,0.3399568363213145,0.19898652438394,0.13005322433689,3.9036739662690545,0.6988404521636726,3.439060574860929,0.37659241247746006,3.2504095537067137,0.37658816337505563,2.503662099883012,0.17477722444456173,1.7384167339777181,0.7414258097086226,0.5729406591689507,0.1275426034727293,0.1284724793817117,0.2770315591783952,0.3356373807703658,0.15916481312281144,0.19841929828822338,0.09695986093146407,0.03163143633587462,0.1157163470506508,0.11571601558328255,0.03163136347872848,0.2640594054646834,0.36197200665000717,0.7414258097086226,0.5729406591689507,0.1275426034727293,0.1284724793817117,0.2770315591783952,0.19841929828822338,0.09695986093146407,0.12421922176377302,0.046689880523444825,0.04202882356955946,0.04800229229844977,0.12540926988090384,0.05846160681632567,0.058363280692649025,0.06588340890769188,0.04783737274208693,0.058561897921560684,0.029883249420899233,0.06583444965585472,0.10605776651015356,0.05642525267212432,0.06094807434341317,0.07950019399324983,0.11313754413153915,0.1131510430173977,0.01579020845982886,0.015790642286916595,0.07702131267321893,0.07702852780561259,0.017375134884886165,0.017375643678840393,0.02435606028320084,0.024356963057793637,0.02435573504373828,0.02435663754804068
22,10.946312617884043,9.632712977027754,2.0125871761012992,0.8716280986716006,0.48338788693891127,0.15694921829014485,0.30282204027976334,0.07790628283843755,0.14803315512623663,8.452182224849166,0.35912434539381805,7.078964397996706,5.249109836879632,0.4444530760593651,0.8716183683250056,0.18727625089335267,0.3028186063518606,0.14803236768455963,0.07790602997097579,0.5247734122590008,0.37233110256962265,0.3404399007087337,0.19934449855878328,0.13025669525503816,3.913122976138586,0.7001781003765121,3.447384448287648,0.37727153150837406,3.258275721732245,0.377267346805868,2.509722339379331,0.17511657378047127,1.742627758491889,0.742990214113323,0.5736857657552756,0.1276474167542433,0.12864580322741434,0.2773868504447523,0.33614062819347584,0.15937647435360533,0.1985867620790856,0.09702967823584617,0.03164633789310314,0.11578407145430435,0.11578375769934628,0.031646268994974656,0.26444989905253546,0.3625167004063514,0.742990214113323,0.5736857657552756,0.1276474167542433,0.12864580322741434,0.2773868504447523,0.1985867620790856,0.09702967823584617,0.12442213683562985,0.046729109911652834,0.04206107454291796,0.048043341324325764,0.1256169727878766,0.058520598840956506,0.05842216775673114,0.06595659405200992,0.04787865818067131,0.05862157615745169,0.029900924726553722,0.06590665382351855,0.10621796321526815,0.05648013034186722,0.06101124212665993,0.07960015663564488,0.11331253176344554,0.11332601719714791,0.015795941815267733,0.015796374644363138,0.07711538201760762,0.0771225869627708,0.017381876128901824,0.01738238374210561,0.024368133921770025,0.024369034171358123,0.02436780751905626,0.024368707496431195
23,10.964182808990927,9.648436700847766,2.0150587553845902,0.8729604123139288,0.4839833616352664,0.1570669075764206,0.30313110706678786,0.07795040664315206,0.14814450018858993,8.465976977631124,0.35956292678506113,7.09051417517802,5.2576693787569475,0.44483624181929926,0.8729504460974425,0.18742653209127916,0.30312764645723966,0.14814370116687275,0.07795014938941985,0.5254357279843309,0.3727176917774003,0.34076433190573885,0.1995828136665525,0.1303923481519943,3.919498508365469,0.7010775838933799,3.452997922705458,0.377727110627588,3.263580082048308,0.3777228809818712,2.513806286723976,0.1753443221360012,1.7454609005712625,0.7440405138081079,0.5741839451281243,0.12771714994160144,0.12875885441188706,0.27762022862653674,0.33648316409373,0.15954074442010552,0.19869235164674295,0.09707329710144133,0.03165587904300673,0.11582715739287865,0.11582683954709722,0.03165580919729472,0.26475235226468347,0.3628877296012813,0.7440405138081079,0.5741839451281243,0.12771714994160144,0.12875885441188706,0.27762022862653674,0.19869235164674295,0.09707329710144133,0.12458084841653325,0.04676133073691248,0.04208935984403239,0.04807740218785806,0.12580184108188883,0.058576957150577494,0.058475153396074814,0.06602373631186487,0.04791621056211494,0.05867785624790486,0.02991662877326529,0.06597557325017442,0.10636038366209655,0.05652557983227852,0.06106369173110996,0.07968086058762062,0.11343135497513337,0.11344472160274602,0.015799730580879513,0.015800159500406932,0.07717864582582946,0.07718578751000138,0.017386323444554912,0.017386826511404784,0.024375938791641117,0.024376831272405402,0.024375610752145192,0.024376502963490018
24,10.974186042534585,9.657239814464107,2.016441167436895,0.8737051427279466,0.4843145612714914,0.15713083807676434,0.30330409498669697,0.077974923826074,0.14820712550379325,8.473702978415394,0.3598069181333753,7.096987993193396,5.262475120296294,0.44505218309530853,0.873695840170138,0.18750723243211706,0.3033007605752266,0.14820636953735428,0.0779746828047814,0.525808790282507,0.3729358483866223,0.3409476658796259,0.1997183219057497,0.13046942247176452,3.9230856959929645,0.7015855040362002,3.456159125252955,0.3779846668644606,3.266567995031977,0.37798047685770114,2.5161086407730897,0.17547324941072995,1.7470609297759148,0.7446347028154502,0.5744664945863226,0.12775685267288925,0.12882380759736756,0.2777535764374971,0.3366739160261858,0.1596234322382784,0.19875378998831705,0.09709856435207558,0.03166131747675576,0.11585152393844028,0.11585122248930248,0.03166125134009843,0.2649049706099028,0.36309425300388953,0.7446347028154502,0.5744664945863226,0.12775685267288925,0.12882380759736756,0.2777535764374971,0.19875378998831705,0.09709856435207558,0.12466025117933023,0.04677687698227421,0.04210244006677775,0.048093686435639715,0.12588583238092135,0.058601170682156284,0.05849915900483259,0.06605379820500495,0.04793310753892513,0.05870264848245116,0.029923789888107222,0.06600518726172604,0.10642499130149036,0.05654731500415711,0.061088824136667344,0.07972026789644689,0.1134975213941258,0.11351085086642596,0.015801824468055038,0.015802251807170382,0.0772139301239314,0.07722104999231297,0.01738878575990818,0.017389286959798366,0.024380319371520673,0.024381208229890098,0.02437998976074893,0.024380878347207424
25,10.977316334133477,9.659992921207614,2.0168740807983685,0.8739388912598208,0.48442030435209316,0.15715308397626968,0.3033561559640465,0.07797927138793431,0.14822228229929602,8.476116362657002,0.35988479038715526,7.099005177456378,5.263964429940802,0.4451169380716958,0.8739292508345108,0.18753649778858278,0.30335277342023764,0.148221510396922,0.0779790248709999,0.5259222942818504,0.3730013170921016,0.34100245329784246,0.19975644699612352,0.13049134180440156,3.9241891161401807,0.7017385347029274,3.457128979159771,0.37806107478052203,3.267484369438676,0.37805683493192255,2.516813172776841,0.17551179373857076,1.7475470607835992,0.7448133805884065,0.5745497238499294,0.12776812144999683,0.128839768301287,0.2777891578310062,0.3367344353895577,0.15966042027084107,0.19876542480570866,0.09710282987805766,0.03166243658001878,0.11585609945248353,0.11585579265006458,0.03166236917557591,0.2649729847396466,0.3631598722502978,0.7448133805884065,0.5745497238499294,0.12776812144999683,0.128839768301287,0.2777891578310062,0.19876542480570866,0.09710282987805766,0.12469625803415686,0.046784714674576344,0.04210991260766483,0.04810212431809088,0.1259354162634727,0.05861733930954932,0.05851360924374354,0.06607255463238117,0.04794352019561477,0.058718876459204435,0.029928020006180577,0.06602501128038205,0.1064631713053174,0.05655852942201355,0.06110170662561626,0.07973941099161122,0.11351816537722016,0.11353143091986226,0.015802351331115766,0.015802776412794324,0.07722429219453432,0.07723137736612817,0.01738940085849249,0.017389899425450682,0.024381251216543096,0.024382135408155568,0.024380919970211756,0.024381803888653724
26,10.974157192716648,9.657212830173217,2.0164377809783693,0.8737034074758255,0.4843164623371461,0.15713366856029598,0.30329943688981603,0.07796826651533358,0.14819884906944286,8.473677390016116,0.3598083811706096,7.096963947046311,5.262453281255087,0.44504884755065616,0.873694261881943,0.1875125820013601,0.303296153894358,0.1481981122603708,0.07796803319321077,0.5258052626233692,0.3729328441398412,0.3409451592540786,0.19971340884525107,0.13046697942428095,3.923065231316121,0.7015799428861509,3.4561406978366445,0.377980128226637,3.2665512436715973,0.3779759051170014,2.516094932760205,0.17547167151240523,1.747048365450657,0.7446280378969222,0.574461074150405,0.12775561267693908,0.12881799631220256,0.27774484929990034,0.33667432004872383,0.15963879444832202,0.19874248090396338,0.09709274938589227,0.031660345351092606,0.1158460558891697,0.1158457620740538,0.031660280915679614,0.2649331617532243,0.363094899336852,0.7446280378969222,0.574461074150405,0.12775561267693908,0.12881799631220256,0.27774484929990034,0.19874248090396338,0.09709274938589227,0.12467568885867233,0.04678104506104469,0.04210734453817563,0.04809830947071167,0.12591837949534185,0.058613037434031866,0.05850909576136006,0.06606728573103837,0.04794046148814334,0.05871500119222336,0.029926602795990048,0.0660197134423772,0.10644977800677743,0.05655337218138717,0.06109594069381123,0.0797297289397362,0.11349701391921564,0.11351023192223215,0.015801549005510708,0.015801972359901977,0.077212504119658,0.07721956294199574,0.017388457938552895,0.017388954466069813,0.024379518128725384,0.02438039851377224,0.024379185298530597,0.024380065408002312
27,10.96668568808977,9.650636944100249,2.0154047373378945,0.8731469876130921,0.48406982170663093,0.15708700412958287,0.3031671633126614,0.07794478260955989,0.14814582503397145,8.467905237075078,0.35962670918127254,7.0921259616917816,5.258859375736835,0.444885209184928,0.8731374970959099,0.18745432079577856,0.30316382608004555,0.14814507214875855,0.077944544020669,0.5255246583426643,0.3727679168247806,0.34080652848770365,0.19960839288952514,0.13040753543397213,3.920379480474069,0.7011971747081704,3.453773445988228,0.37778462631420107,3.2643142322299803,0.3777803586329534,2.5143710789528244,0.1753744480105383,1.745848539045763,0.7441810049654584,0.5742468527130329,0.12772506645989407,0.12876502588572836,0.2776394227520394,0.33653198161350795,0.15958281923155346,0.19868816473521153,0.0970695168737864,0.031655534919154904,0.11582361962955624,0.11582332055404397,0.03165546922164119,0.2648299228643241,0.3629408278945396,0.7441810049654584,0.5742468527130329,0.12772506645989407,0.12876502588572836,0.2776394227520394,0.19868816473521153,0.0970695168737864,0.12462201855585679,0.046770971225262206,0.04209940897887032,0.04808788409913129,0.1258677042605252,0.05859923632696803,0.058494938911784936,0.06605001259717332,0.04793068194743988,0.058701305757425395,0.02992232368089641,0.06600290870354045,0.10641069691230085,0.056539393377851944,0.061079717769116165,0.07970372494929812,0.1134471178577257,0.1134603181771455,0.015799764121775747,0.01580018667058346,0.07718500532417602,0.07719205376294304,0.017386357597317867,0.01738685317570189,0.024375611404912914,0.024376489916045394,0.024375277264924555,0.02437615549680508
