cycle no,1 Ascending aorta [mm^2],2 Aortic arch I [mm^2],3 Brachiocephalic [mm^2],4 R. subclavian I [mm^2],5 R. com. carotid [mm^2],6 R. vertebral [mm^2],7 R. subclavian II [mm^2],8 R. radius [mm^2],9 R. ulnar I [mm^2],10 Aortic arch II [mm^2],11 L. com. carotid [mm^2],12 Thoracic aorta I [mm^2],13 Thoracic aorta II [mm^2],14 Intercoastals [mm^2],15 L. subclavian I [mm^2],16 L. vertebral [mm^2],17 L. subclavian II [mm^2],18 L. ulnar I [mm^2],19 L. radius [mm^2],20 Celiac I [mm^2],21 Celiac II [mm^2],22 Hepatic [mm^2],23 Splenic [mm^2],24 Gastric [mm^2],25 Abdominal aorta I [mm^2],26 Sup. mesenteric [mm^2],27 Abdominal aorta II [mm^2],28 R. renal [mm^2],29 Abdominal aorta III [mm^2],30 L. renal [mm^2],31 Abdominal aorta IV [mm^2],32 Inf. mesenteric [mm^2],33 Abdominal aorta V [mm^2],34 R. com. iliac [mm^2],35 R. ext. iliac [mm^2],36 R. int. iliac [mm^2],37 R. deep femoral [mm^2],38 R. femoral [mm^2],39 R. ext. carotid I [mm^2],40 L. int. carotid I [mm^2],41 R. post. tibial [mm^2],42 R. ant. tibial [mm^2],43 R. interosseous [mm^2],44 R. ulnar II [mm^2],45 L. ulnar II [mm^2],46 L. interosseous [mm^2],47 R. int. carotid I [mm^2],48 L. ext. carotid I [mm^2],49 L. com. iliac [mm^2],50 L. ext. iliac [mm^2],51 L. int. iliac [mm^2],52 L. deep femoral [mm^2],53 L. femoral [mm^2],54 L. post. tibial [mm^2],55 L. ant. tibial [mm^2],56 Basilar [mm^2],57 R. PCA I [mm^2],58 R. PCA II [mm^2],59 R. PCoA [mm^2],60 R. int. carotid II [mm^2],61 R. MCA [mm^2],62 R. ACA I [mm^2],63 R. ACA II [mm^2],64 ACoA [mm^2],65 L. ACA II [mm^2],66 L. ACA I [mm^2],67 L. MCA [mm^2],68 L. int. carotid II [mm^2],69 L. PCoA [mm^2],70 L. PCA II [mm^2],71 L. PCA I [mm^2],72 L. ext. carotid II [mm^2],73 R. ext. carotid II [mm^2],74 L. sup. thy. asc. ph. lyng. fac. occ. [mm^2],75 R. sup. thy. asc. ph. lyng. fac. occ. [mm^2],76 L. superf. temp. [mm^2],77 R. superf. temp. [mm^2],78 L. maxillary [mm^2],79 R. maxillary [mm^2],80 L. superf. temp. fron. bran. [mm^2],81 R. superf. temp. fron. bran. [mm^2],82 L. superf. temp. pari. bran. [mm^2],83 R. superf. temp. pari. bran. [mm^2]
11,12.712372889664843,11.186903930791457,2.3571372933185746,1.0144456937922035,0.5666788708582857,0.26482719930767346,0.2970921276276788,0.07704369625475149,0.14594622144212266,9.815989636774267,0.6681190426045831,8.221272601787806,6.0963770784497715,0.5245921151691729,1.0145126249140142,0.06253689781193182,0.2971078623175004,0.14595260606856922,0.0770463058299479,0.6142200296340898,0.4378580892835234,0.4010752969691086,0.23379414027087847,0.15329535698271568,4.544935864651326,0.8191185625143468,4.003954813336797,0.44212556574872797,3.7842583585566616,0.44212267339480665,2.9148748498698915,0.20490515607366638,2.0240443853658054,0.8668914599656437,0.6771050222259133,0.12637631377036082,0.12657678827838498,0.2731565843191503,0.33837249872577535,0.2831525724278651,0.19661795317673372,0.09620927957626749,0.031468914956508956,0.11494874961303869,0.11495126558511194,0.031469534201460994,0.3207441665007289,0.6293393861145395,0.8668914599656437,0.6771050222259133,0.12637631377036082,0.12657678827838498,0.2731565843191503,0.19661795317673372,0.09620927957626749,0.05638936310966759,0.05585422774132736,0.05141707191155062,0.022709692847246412,0.10735607092717991,0.08437729501454135,0.04699202228828975,0.05045816057699723,0.04423648550630586,0.060492301572090915,0.047467867366060276,0.06412348200122876,0.07184827360237359,0.043027166721848246,0.03512856748641015,0.058984554956056465,0.1113852670932262,0.11134809166636343,0.015728978369200966,0.015727804083195723,0.07606412819159862,0.07604430999413546,0.017303129926989864,0.017301748576419775,0.02422560677863736,0.02422314840287623,0.02422524318979839,0.024222785575726293
12,12.7754753154143,11.242434440568108,2.365893656708123,1.0191513981328588,0.5687785457517958,0.2656810647600521,0.2982483857394454,0.07724375219669423,0.1464135436340491,9.864718085517588,0.670599225101998,8.262086700613937,6.126645661519682,0.525968761614015,1.0192181015453168,0.06264322438713768,0.2982641508797432,0.14641995245077702,0.077246380711332,0.6165812881043929,0.4392479747025618,0.40224494387109966,0.23468388942847315,0.15382202554584623,4.567500982792799,0.8223235809128518,4.023826045853718,0.4437639368535681,3.803033891222594,0.4437610809412995,2.9293366883798972,0.20575472208509818,2.034090926924787,0.8706323274040737,0.6788980383726955,0.12664696549778,0.12702828124465468,0.27408048780344113,0.33970158133006184,0.284195218620945,0.1970769220664819,0.09640468168207982,0.03151504122669491,0.11514126262798177,0.11514379501236592,0.03151566328645032,0.3219891455264599,0.6318473529780112,0.8706323274040737,0.6788980383726955,0.12664696549778,0.12702828124465468,0.27408048780344113,0.1970769220664819,0.09640468168207982,0.05654630895468697,0.05600916558464217,0.051548916885134875,0.022740413827134428,0.10782732056598868,0.08469693458674052,0.04710422328481347,0.050584598982186015,0.04433367800225587,0.060668424764174264,0.047581679073871695,0.06431555018360985,0.07208568278006178,0.043122820045090424,0.035193786153452415,0.059154985554586634,0.11190437100194704,0.1118667221177282,0.01574663388807635,0.015745443305143693,0.07634610977107796,0.07632603518557561,0.017323902902035202,0.017322502345638303,0.024263200616004114,0.024260706292236055,0.0242628422188966,0.024260348623102338
13,12.840117078887255,11.299317489283538,2.374864991190883,1.0239741872104955,0.5709389281418228,0.2665715346951334,0.2994294689539392,0.07744692806111665,0.1468900783468242,9.914635262846339,0.6731407885547446,8.303902860214372,6.157668930628,0.5273813950384288,1.024039000658657,0.06275285534711791,0.2994448756499227,0.14689634692681494,0.07744950483431434,0.6190032496266781,0.44067462639130583,0.40344621540737136,0.2356003086319992,0.1543643064800345,4.590642945304413,0.8256145595894883,4.044212535685758,0.4454466373014594,3.8222987847913688,0.4454438719870695,2.9441758212195506,0.2066273766594788,2.044400775924344,0.8744710311186842,0.6807368089133577,0.12692536544104416,0.12749405184664261,0.2750242272502883,0.3410679138469967,0.2854150330266182,0.19754745336572663,0.09660450812062504,0.031562310161730917,0.11533787769474779,0.11534035574218499,0.031562918439318834,0.32331053235408663,0.6344178369388468,0.8744710311186842,0.6807368089133577,0.12692536544104416,0.12749405184664261,0.2750242272502883,0.19754745336572663,0.09660450812062504,0.05672766216021148,0.05618440628818188,0.0517033526232035,0.02277491403866689,0.10838246764747621,0.08507342320435574,0.047239555497264045,0.050739857310031,0.044451180394391575,0.060882824763338055,0.047717845775523196,0.06455566345173708,0.07237499559520272,0.0432348371573511,0.03527240482585088,0.05935121655541569,0.11243616202876844,0.11239962334921207,0.015764682592758573,0.01576352377841546,0.0766346805847592,0.07661518394054494,0.01734512314533342,0.017343759810522972,0.02430170129220096,0.02429926944736,0.02430134590310643,0.024298914694570885
14,12.907294928389849,11.3584345254406,2.3841760143059827,1.0289822461947773,0.5731721036546719,0.26748045226401557,0.3006561429990474,0.07765531270969019,0.14738162559823806,9.966511295338112,0.6757781415140407,8.347354502884762,6.1898952382518235,0.5288432548785397,1.0290474397458196,0.06286576067293266,0.3006717276763792,0.14738796298181103,0.07765792080424135,0.6215141390105913,0.442151621905696,0.40468907238305996,0.23654577557150014,0.15492392873069685,4.614669852688178,0.8290236311321956,4.065373603380762,0.44718827044227755,3.8422945179222494,0.44718555477101773,2.9595781715424962,0.20753135498502726,2.055100441273188,0.8784520013867146,0.6826409925287585,0.12721248584582273,0.1279720408560622,0.2760026432452698,0.342481567161249,0.28654152811701167,0.19802981373184994,0.09680930754169256,0.03161064514975222,0.11553890623640684,0.11554141378477513,0.0316112599822891,0.3246385932073093,0.6370854456241422,0.8784520013867146,0.6826409925287585,0.12721248584582273,0.1279720408560622,0.2760026432452698,0.19802981373184994,0.09680930754169256,0.056896395331166194,0.056350725587179684,0.051845391559852086,0.02280780732588385,0.10889103690512175,0.08541823088992125,0.04736083660604909,0.050877045215396724,0.04455639494058325,0.06107383830966503,0.04784095751333229,0.06476475893742216,0.07263260020222269,0.043337988163595124,0.03534295170133925,0.05953461032589474,0.11298818660792785,0.11295116162597699,0.015783266788898315,0.015782093326962707,0.07693353686651423,0.07691378809194045,0.01736698062211821,0.017365600162267462,0.024341110468916117,0.02433864856781491,0.02434075871980202,0.02433829744799198
15,12.971462273108878,11.414899322371241,2.3930704698109353,1.0337688602353243,0.5753154952275201,0.26836598983491733,0.301825092135479,0.0778526825508216,0.14784872059709497,10.016059405328459,0.6782980460062761,8.388858238463973,6.2206814574485705,0.5302400905800834,1.0338311848574726,0.06297440310220931,0.30184002937371324,0.14785480955487293,0.07785519534702415,0.6239131692673605,0.44356320918711456,0.40587726565546883,0.23745115259647956,0.15545970706995,4.637629854305689,0.8322828865319923,4.085598955842857,0.44885338096123206,3.861407480387067,0.4488507183561095,2.9742997274374297,0.2083956874363941,2.065326544765429,0.8822556890570213,0.6844586468381894,0.12748702690460725,0.1284295828394273,0.2769328401569808,0.34383770361822935,0.2877758176624926,0.19848835925330993,0.09700358091101512,0.03165666860076916,0.11572988924275904,0.11573230022515131,0.03165725929030089,0.32595723126900944,0.6396349325475765,0.8822556890570213,0.6844586468381894,0.12748702690460725,0.1284295828394273,0.2769328401569808,0.19848835925330993,0.09700358091101512,0.05707866798169797,0.05652703846241635,0.05200130900625228,0.0228424437464216,0.10945250254489179,0.08579997856550578,0.04749760961084712,0.05103478733568506,0.04467548331159483,0.06129151912791423,0.047978986922054594,0.06500932873589102,0.0729264398018367,0.04345112774490342,0.03542252042687165,0.05973224288376684,0.11351556056298409,0.11348003377535205,0.01580097266634155,0.015799843841309027,0.07721865427862573,0.07719969176215737,0.017387791172699504,0.017386463022089377,0.024378649540166972,0.024376277176530584,0.02437829974757632,0.024375927922411257
16,13.033618025640006,11.469596910421327,2.4016752724275165,1.038401102321434,0.5773797578061775,0.26920670143882613,0.30295735185449824,0.0780429419245531,0.1483001173999619,10.06405762322359,0.6807354057576688,8.4290625994501,6.25050059063892,0.5315894650400532,1.038464062582901,0.0630785963973172,0.30297252163055094,0.1483062881881382,0.07804548723680511,0.6262338686475708,0.4449274432818932,0.40702506714685,0.2383246650265547,0.15597664132387032,4.659863543669056,0.8354343480421336,4.105182051796889,0.4504627313961217,3.8799128869559967,0.45046012211121117,2.9885544426610657,0.20923160603135052,2.07522889136701,0.8859374129174603,0.6862164305016736,0.1277518582552797,0.12887017762951866,0.27783478919045757,0.34514455126942406,0.28883006027754937,0.19893082237115,0.09719109074605935,0.031700932350289944,0.11591362308759116,0.11591606564309206,0.031701530518341944,0.32718790951485094,0.642100909721584,0.8859374129174603,0.6862164305016736,0.1277518582552797,0.12887017762951866,0.27783478919045757,0.19893082237115,0.09719109074605935,0.057235997310130696,0.05668189160439595,0.0521339215591016,0.02287299684185124,0.1099282211146663,0.08612235162586726,0.04761112969496247,0.0511635344940762,0.04477404914193236,0.06147073468228038,0.048094258202657246,0.06520610745560329,0.07316829124942008,0.043547489843882785,0.03548856838711242,0.05990331559534037,0.11402594101611144,0.11399000994877029,0.015818033013174988,0.01581689343586571,0.07749432820503868,0.07747516344030136,0.01740785239518922,0.0174065117601863,0.024414743093000096,0.02441235015099456,0.02441439567601631,0.024412003284430606
17,13.089447263207159,11.518724043269463,2.409405011413147,1.042564894893405,0.5792432806690953,0.2699777261349782,0.3039721493039918,0.07821198928813282,0.1487028264867344,10.107165734983008,0.6829253950379359,8.465169969590706,6.277280792021624,0.5328008600528534,1.0426247786676672,0.06317293616627075,0.30398658599164285,0.14870871712234632,0.07821442567929864,0.628317548391783,0.4461523227505018,0.4080557797762021,0.23910953849674998,0.15644108211411004,4.679832724412395,0.8382648230717678,4.122772133270967,0.4519079089317075,3.896535631575689,0.45190532356090873,3.0013575671455404,0.20998230723365713,2.0841211192038296,0.8892421517544784,0.6877924305194613,0.12798946111166248,0.12926513564349654,0.27863972229854317,0.34632402809472707,0.28991687961270096,0.19932412004551014,0.09735737744513388,0.031740404754932484,0.11607715771997901,0.11607949131269732,0.03174097581841703,0.3283386224461052,0.6443172860955251,0.8892421517544784,0.6877924305194613,0.12798946111166248,0.12926513564349654,0.27863972229854317,0.19932412004551014,0.09735737744513388,0.05739567231142513,0.05683651563812379,0.05227093168229354,0.022903312021405237,0.11042209081765764,0.08645870928209279,0.047731324715721335,0.05130266848044023,0.044878921569681304,0.06166268744289205,0.04821585664006099,0.06542220346982935,0.07342749101480114,0.0436469321391525,0.03555857463901128,0.06007670639249758,0.11448443050416984,0.1144500277195028,0.01583329218828719,0.01583219896150366,0.07774150016753949,0.07772314027620722,0.017425784118905958,0.01742449780954882,0.02444695617105513,0.024444656944903505,0.024446609740995315,0.024444310989633296
18,13.1399151669053,11.563136224349734,2.416384642519878,1.046325100392542,0.5809180859922679,0.27066035466747274,0.30488968829724855,0.07836475438340877,0.14906707918386317,10.146138557194105,0.6849024501979931,8.4978150513186,6.301494215119509,0.5338942864793964,1.0463856370115678,0.06325735780422233,0.30490434668647515,0.14907304378691738,0.07836721775154544,0.6302001755886527,0.4472584096373267,0.4089862631789079,0.2398179426404552,0.1568602301620511,4.697887769249042,0.8408217967069962,4.138675575987578,0.4532132306751508,3.911564316106513,0.453210694071566,3.0129343575361482,0.21066070849332072,2.0921631521360027,0.8922304190921349,0.6892168742115176,0.12820392515235152,0.12962174128711673,0.2793697838927033,0.3473844042081904,0.2907827369859897,0.19968070022052292,0.09750821345667013,0.031776040487935406,0.11622482811074383,0.11622718847493053,0.03177661813388807,0.32933960664025586,0.6463180176398411,0.8922304190921349,0.6892168742115176,0.12820392515235152,0.12962174128711673,0.2793697838927033,0.19968070022052292,0.09750821345667013,0.0575244510242594,0.05696308318526474,0.052379617908694207,0.022928227701336814,0.1108125046731423,0.08672314757489075,0.04782458131860242,0.05140869964852142,0.04495996289858763,0.061810244517939074,0.04831058342036379,0.06558468064038232,0.07362673164317106,0.04372594920930784,0.03561285217897899,0.06021677550970052,0.11489858152158354,0.1148639029898823,0.015847046516083964,0.015845947111564476,0.07796475958852245,0.07794626762228526,0.017441956127191533,0.017440662717423255,0.02447600729350351,0.024473697463230686,0.024475662017639836,0.02447335268382958
19,13.182010400489553,11.600177711598198,2.422207399238706,1.0494641159704756,0.5823224472571631,0.2712422704406792,0.3056532797158297,0.07849015007291982,0.14936795901217353,10.178640924292925,0.6865521941188137,8.525037652539506,6.321682446615678,0.5348051122031807,1.0495219018554303,0.06332839205400134,0.305667261463814,0.1493736656640351,0.07849251235042555,0.6317689074007922,0.4481798066948568,0.40976138781480204,0.24040770878525136,0.15720921721392903,4.712939140689473,0.8429524472301851,4.1519331555374706,0.4543004885168213,3.9240928458903945,0.4542979536395066,3.0225837492704346,0.21122583138116857,2.0988640397155165,0.8947189489509741,0.6904015609082419,0.12838221365274993,0.12991719690335538,0.27997348184581794,0.348273535031212,0.29161167871740834,0.1999729036021997,0.09763145067836486,0.031805380269776515,0.11634615960256163,0.11634841969075677,0.031805933052424726,0.33020984354832095,0.6479880603525021,0.8947189489509741,0.6904015609082419,0.12838221365274993,0.12991719690335538,0.27997348184581794,0.1999729036021997,0.09763145067836486,0.057645672831984164,0.05708059052596873,0.05248394117008203,0.022951226443805362,0.11118876459091595,0.0869798343684819,0.04791609570318109,0.0515149903316183,0.04503996463707804,0.06195684068167029,0.04840337857770839,0.06575002067735906,0.07382474886666934,0.04380167942226833,0.03566621510372362,0.06034858435147263,0.11524401258700337,0.11521064913206387,0.015858437414101454,0.015857378392858265,0.0781504597041285,0.0781326617890028,0.017455340643683988,0.017454094560730406,0.024499952200446432,0.02449772436086497,0.02449960695478028,0.024497379557381
20,13.216724550229436,11.630726441459972,2.4270047068277893,1.052050057553569,0.5834739714541708,0.2717122335446355,0.3062831768517667,0.07859383487700396,0.14961678209746068,10.205448466381148,0.6879111166229293,8.547493190859305,6.338338973195825,0.5355560915763534,1.0521083802568354,0.06338639318850456,0.3062973324918646,0.1496225437753746,0.07859621552154201,0.6330630739517124,0.4489398340951425,0.4104007093660941,0.24089452073810352,0.157497225844556,4.725360236283617,0.8447104527421868,4.162874661230596,0.4551976629206927,3.9344328240944093,0.45519516680748656,3.03054891341982,0.21169235167323422,2.10439719133066,0.8967740227894343,0.6913799491858427,0.1285294290114487,0.13016167884697694,0.28047408836143795,0.3490026177348223,0.2922165223338795,0.20021616892695623,0.09773409990987872,0.031829671205952446,0.11644658643542835,0.116448865190873,0.03183022874681822,0.3309002506670845,0.6493634966283537,0.8967740227894343,0.6913799491858427,0.1285294290114487,0.13016167884697694,0.28047408836143795,0.20021616892695623,0.09773409990987872,0.057735273396499906,0.057168499215358555,0.05255970239583678,0.022968491271470735,0.11146100274834182,0.08716415814530935,0.04798128798285044,0.05158935752266333,0.045096695854541784,0.06206028468387525,0.04846964006447601,0.06586430670914477,0.07396448003098507,0.04385680266011958,0.03570419439733372,0.06044607420560187,0.11552869901886056,0.11549519736923548,0.01586782116001972,0.015866760197259293,0.07830361338916626,0.07828575519090347,0.017466373492589903,0.017465125261391785,0.02451974019553638,0.02451751045219776,0.024519394953860178,0.02451716567646039
21,13.242489866332663,11.653398103614146,2.43056636356561,1.0539713032235432,0.5843336348915716,0.27206943845593606,0.3067493480754969,0.07866863601935302,0.1497984424982101,10.225341159119209,0.6889202681820885,8.564153199400335,6.350691922688759,0.5361120178061717,1.0540275072087057,0.06342987711956835,0.30676296812065407,0.1498040006631133,0.07867093638640671,0.6340217474726648,0.44950242238391663,0.4108738648460294,0.24125387805273127,0.15770991863203226,4.734567800778952,0.8460121578197197,4.17098428214196,0.4558614414635913,3.9420964794944178,0.45585893142900213,3.036451111454716,0.21203758533073966,2.1084949856679227,0.8982947688053223,0.6921027436228498,0.12863794132466638,0.13034045817319315,0.2808409035829246,0.3495470390628119,0.292734034095858,0.20039114201453917,0.09780758667543253,0.031847259197888084,0.11651907444279441,0.11652127415482287,0.0318477971963979,0.3314360912076012,0.6503852805031894,0.8982947688053223,0.6921027436228498,0.12863794132466638,0.13034045817319315,0.2808409035829246,0.20039114201453917,0.09780758667543253,0.05781051365870161,0.057241487092536646,0.05262472935384565,0.022982756046490388,0.11169570445570326,0.08732470521908695,0.04803838052872256,0.05165596912047389,0.04514672779942386,0.06215207204135798,0.04852768286432531,0.06596815094425304,0.07408851699023283,0.0439040257296305,0.03573753121496679,0.060528012364191704,0.1157399021803002,0.11570737106746658,0.015874692333532205,0.015873661550779617,0.07841671453984042,0.07839936969370956,0.017474446458349786,0.017473233591792117,0.024534089783642743,0.024531921512979046,0.02453374375149873,0.024531575914715893
22,13.260341965933078,11.669108076560283,2.4330324042115574,1.0553009898217285,0.5849259609931869,0.2723119349094397,0.3070723164020647,0.07872056634447469,0.14992479271952608,10.239127499015128,0.6896188575584925,8.575702062739934,6.359259353688285,0.5364978751704302,1.055357563839882,0.06345972315520891,0.30708604939318646,0.14993038406762008,0.07872287628186554,0.6346871714743479,0.44989310250819015,0.41120252757857106,0.24150403853497618,0.15785793480238083,4.74095774551526,0.8469163000481129,4.176613665411719,0.45632266963110785,3.9474166567302005,0.45632018583273876,3.040549541814144,0.21227756807433912,2.111342082153061,0.899351874832332,0.69260552296014,0.12871353610643194,0.13046553510080547,0.2810971640816923,0.34992200890844094,0.29305506033968964,0.20051451114834692,0.09785938002582585,0.0318595594777585,0.11656966343829801,0.1165718732683503,0.031860100215682044,0.3317933962414283,0.6510924334914105,0.899351874832332,0.69260552296014,0.12871353610643194,0.13046553510080547,0.2810971640816923,0.20051451114834692,0.09785938002582585,0.057857728815961275,0.05728766695922943,0.05266481318337908,0.02299179507486225,0.1118395229221767,0.08742206100207155,0.04807306173177028,0.051695791665765455,0.045177004526683745,0.06220739909655476,0.04856298918139312,0.06602964615745452,0.07416326426275081,0.043933246025405846,0.0357577892143385,0.06057942409781847,0.11588614831090642,0.11585359690815836,0.01587944810167035,0.015878418608308714,0.07849512986552068,0.07847778418895372,0.017480038307482383,0.01747882704678654,0.02454409050182618,0.02454192661496059,0.024543743559521214,0.024541580127258232
23,13.270203595392612,11.677785096751244,2.4343951859506627,1.05603660313473,0.5852557668293433,0.27245031539905173,0.3072495509488769,0.07874693274946634,0.14999149436739737,10.246740062215501,0.6900050317447757,8.582076074178183,6.363983110815703,0.5367094851901244,1.0560918179221204,0.06347645293266178,0.30726292862450394,0.1499969513681052,0.07874918932889774,0.6350528934169924,0.4501073379996892,0.4113826291957505,0.24163991081922268,0.15793844786777145,4.744476159310327,0.8474124111831901,4.179711801056386,0.45657516862138253,3.950344392804394,0.4565726621229841,3.0428039867187335,0.21240907805117804,2.1129062430986276,0.8999316077764268,0.6928803042824854,0.12875450946256486,0.1305316862897603,0.2812347215878872,0.3501309630107554,0.29326652649893165,0.20057719957302006,0.09788534705090046,0.03186588261055816,0.1165954100838272,0.11659756783878351,0.03186641051598026,0.33200301517279174,0.6514835549744744,0.8999316077764268,0.6928803042824854,0.12875450946256486,0.1305316862897603,0.2812347215878872,0.20057719957302006,0.09788534705090046,0.05788803670058502,0.05731706750883132,0.05269131650433958,0.022997530733187298,0.11193541236452295,0.08748817987083024,0.04809644761066424,0.051723400641978785,0.04519761920928627,0.06224530606980953,0.04858689508098658,0.06607296314222645,0.07421456065287008,0.04395252329149934,0.035771486457892965,0.060612546840377216,0.11596675224392115,0.11593478443418385,0.015881969532281846,0.015880958536414157,0.07853782900851215,0.07852079301484334,0.01748299991545438,0.017481810318991,0.024549245208137976,0.024547119128890862,0.02454889696992611,0.024546771332885204
24,13.273076865802707,11.680313575306654,2.4347922324292153,1.0562505914083367,0.5853516482775867,0.2724906379574321,0.30730038799411713,0.07875342205494679,0.15000973183187907,10.248959397617849,0.690117566123545,8.583936142661434,6.365364433088689,0.5367716006724463,1.056306011140987,0.06348133042978019,0.30731382072886776,0.15001520250726075,0.07875568097405063,0.6351602467160562,0.45017035893181545,0.4114357301824864,0.2416800934473656,0.15796227043897906,4.74550790561269,0.8475585581959405,4.180621567166154,0.45664952140006854,3.9512045594419636,0.4566470285531278,3.043466846389912,0.21244791358389675,2.113366816327838,0.9001025225151564,0.6929613680837189,0.12876664236831215,0.1305510521131462,0.2812746369569543,0.35019153509717804,0.29333180780972334,0.20059493674190867,0.09789243840862574,0.03186762204103833,0.11660218519493964,0.1166043458944669,0.03186815093437383,0.33206371382435257,0.6515974697678922,0.9001025225151564,0.6929613680837189,0.12876664236831215,0.1305510521131462,0.2812746369569543,0.20059493674190867,0.09789243840862574,0.05789720506489341,0.057325855024209775,0.05269932265930821,0.02299921773748066,0.11196369231767275,0.08750733279609355,0.048103622971250565,0.051731984877629124,0.04520401880541628,0.062257137346515744,0.048594281100678614,0.06608658195772056,0.07423053586625893,0.04395844017948547,0.035775756787932086,0.060622587761907834,0.11599009809934921,0.11595819054222711,0.015882647116138647,0.01588163929188668,0.07855002925468456,0.07853303151145334,0.017483797160888912,0.017482611343875097,0.02455063263393429,0.02454851432507598,0.02455028297713623,0.024548165125681233
25,13.270165261919104,11.677750754315223,2.4343899522809767,1.0560340101036851,0.5852559612078869,0.2724529945899626,0.30724599582762724,0.07874157368461682,0.14998498355089282,10.246709382055553,0.6900036564426607,8.582049551606225,6.3639619465214485,0.5367072614107505,1.0560888127436716,0.06347657914428101,0.3072592554513178,0.14999038953266092,0.07874380656062205,0.63505028960349,0.45010532316854307,0.41138094129430436,0.24163704843747655,0.1579369506918866,4.744458674938982,0.8474085251033754,4.1796963405428285,0.45657231218688465,3.950330167953913,0.4565697946216655,3.042792872766472,0.2124080070033146,2.1128972840192084,0.8999273322799783,0.6928771887644911,0.1287535956686874,0.13052747579626733,0.28122903932653387,0.3501310340788394,0.2932945034140813,0.20056884527937915,0.09788094849962375,0.03186502884620908,0.11659101872966833,0.11659315444694887,0.03186555162372973,0.33201047571709136,0.6514822537511156,0.8999273322799783,0.6928771887644911,0.1287535956686874,0.13052747579626733,0.28122903932653387,0.20056884527937915,0.09788094849962375,0.05789114722941394,0.05731994187608515,0.052694547196365474,0.022998053073293664,0.11194694539132044,0.0874967024228297,0.048099648638908914,0.05172782803515155,0.045200706600942726,0.06225117882722084,0.048590413244327016,0.06608053707067686,0.07422260442368829,0.043955026389437844,0.035773488027857084,0.06061615194849714,0.11596589442839934,0.11593421227932524,0.015881712934355342,0.015880712650471758,0.07853639029287643,0.07851951326155189,0.01748269818691368,0.01748152118604393,0.024548513947443392,0.024546411172411107,0.02454816289770587,0.02454606058273328
26,13.26227972428147,11.67081140368972,2.43330113103333,1.0554466569594916,0.5849951808251326,0.2723478032392497,0.3071016648724879,0.07871586966950227,0.14992607897754293,10.240620440004792,0.6896952978473407,8.576950235880899,6.360181265460641,0.5365369323200839,1.0555015296253911,0.06346351220451651,0.30711493415352753,0.14993148426994177,0.0787181000612052,0.6347568233305071,0.44993303925249956,0.41123613973763895,0.24152647409946695,0.15787159951818688,4.741641167631835,0.8470101996650982,4.1772154269212844,0.45636882854160193,3.947986080754893,0.4563663139277548,3.0409874400267283,0.21230234442226906,2.1116432560227096,0.8994616536254709,0.6926554507693536,0.1287201800713413,0.13047113265710306,0.2811139598916352,0.3499657504557997,0.2931727148700146,0.20051130014867705,0.0978562717246565,0.03185924359311058,0.11656666067827338,0.11656879443812243,0.0318597661161851,0.33185734774144166,0.6511700978874506,0.8994616536254709,0.6926554507693536,0.1287201800713413,0.13047113265710306,0.2811139598916352,0.20051130014867705,0.0978562717246565,0.057872599170315016,0.057301538838212186,0.052679130366043714,0.02299440429064692,0.11189096029463878,0.08745882760525633,0.0480866763233122,0.0517134413791156,0.04518958291255186,0.0622310483925121,0.04857732834186676,0.06605885112911544,0.07419539101005462,0.043943909006063306,0.03576602803630655,0.06059604379977583,0.11590101505405098,0.1158694309857254,0.01587948477068137,0.015878488195557434,0.07850114126425754,0.07848431914619619,0.017480078953806554,0.017478906336421383,0.024543772182189425,0.0245416777735881,0.02454341966222865,0.024541325722747274
27,13.251386546867678,11.661225316183517,2.431795774838503,1.054634978448244,0.5846333598692021,0.2721996942711321,0.3069028559295662,0.07868079761941278,0.1498449920926586,10.232207983467017,0.6892688471147544,8.569902565988912,6.35495186630986,0.5363004077241865,1.0546898417221406,0.063445306377056,0.30691610556065696,0.14985039107083092,0.07868302498311223,0.6343498976414922,0.4496937380265471,0.41103479245754704,0.2413720738133688,0.15778037941668102,4.737739344877731,0.8464569132676278,4.1737777261815125,0.45608597926807715,3.9447373768687632,0.4560834434284906,3.0384848581082635,0.21215548137295037,2.1099041098050124,0.8988153204636057,0.6923473852597741,0.1286735165017445,0.13039212443047032,0.2809546964553757,0.34973669302249494,0.2929764359319854,0.20043094789946353,0.09782199592002218,0.03185119355660105,0.11653299619159306,0.11653512762752669,0.03185171556626328,0.331638659630121,0.6507384189704961,0.8988153204636057,0.6923473852597741,0.1286735165017445,0.13039212443047032,0.2809546964553757,0.20043094789946353,0.09782199592002218,0.05784342186930845,0.057273167410727875,0.05265437942902561,0.022988853207295514,0.1118022888149628,0.08739904103467502,0.048065202583829666,0.05168887554559684,0.04517093009675657,0.06219694358590175,0.04855565622116167,0.06602102838111293,0.07414944949545543,0.043925996342767414,0.035753532599868416,0.06056442332614346,0.11581138680902504,0.11577974985157986,0.015876422695468177,0.015875425029839282,0.0784524635353524,0.0784356149484159,0.017476479627209825,0.0174753057084518,0.024537205052957534,0.024535108587830368,0.024536851393211937,0.024534755409205536
